,Strategy Return,SPY Buy&Hold,DJIA Buy&Hold,Russell 2000 Buy&Hold,FTSE Buy&Hold,DAX Buy&Hold,NASDAQ Buy&Hold,CMC Buy&Hold
2019-11-04,0.006265332953495337,0.004009406991718478,0.004187238821174333,0.005064806657686383,0.009173978439362074,0.013429197675648652,0.005564927089039884,0.020113309315966887
2019-11-05,-0.0043257446257944365,-0.0011068486409566702,0.0011107863446557786,0.0013825175915940235,0.0024935846145943685,0.0009297949091244817,0.00017542123865865733,0.0013544293572964605
2019-11-05,-0.01619524968474621,-0.0011068486409566702,0.0011107863446557786,0.0013825175915940235,0.0024935846145943685,0.0009297949091244817,0.00017542123865865733,0.0013544293572964605
2019-11-06,0.0016821026298036363,0.0002282098176724645,-2.5575067841288046e-06,-0.006315149603295822,0.0011633702797197998,0.00238447271020803,-0.00285537299593841,0.000988512700067723
2019-11-06,-0.008753163627148402,0.0002282098176724645,-2.5575067841288046e-06,-0.006315149603295822,0.0011633702797197998,0.00238447271020803,-0.00285537299593841,0.000988512700067723
2019-11-07,-0.020861510925307497,0.0035104642506507133,0.006606837553604805,0.0027956099230195264,0.0013104969034127834,0.008279080519496773,0.0028363849873276337,-0.012612294848802996
2019-11-07,0.006035449725865661,0.0035104642506507133,0.006606837553604805,0.0027956099230195264,0.0013104969034127834,0.008279080519496773,0.0028363849873276337,-0.012612294848802996
2019-11-08,-0.049626121870461865,0.002463003391839358,0.00023265584156284547,0.00305056543908222,-0.006366083700498848,-0.004593140722358058,0.004824427016203003,-0.03876579808606273
2019-11-08,0.0010326040963434778,0.002463003391839358,0.00023265584156284547,0.00305056543908222,-0.006366083700498848,-0.004593140722358058,0.004824427016203003,-0.03876579808606273
2019-11-11,-0.02024702596998242,-0.0019115442668997673,0.0003702183378102575,-0.0025613286761743126,-0.004207537923765159,-0.0022847501858596075,-0.00130219191081693,-0.006315802970121354
2019-11-11,-0.01756197684981816,-0.0019115442668997673,0.0003702183378102575,-0.0025613286761743126,-0.004207537923765159,-0.0022847501858596075,-0.00130219191081693,-0.006315802970121354
2019-11-12,0.03451131365671979,0.002105689140194933,0.0,0.00021942799641028188,0.005022489625881477,0.006430052712248724,0.002573345855832798,0.0013763869685261554
2019-11-12,0.0008850685176290743,0.002105689140194933,0.0,0.00021942799641028188,0.005022489625881477,0.006430052712248724,0.002573345855832798,0.0013763869685261554
2019-11-13,0.035314712356348685,0.0003236323685413822,0.0033203987758891884,-0.0037307717268051377,-0.0019297543377696513,-0.004031105971552762,-0.0004703194126367549,0.00268129760917013
2019-11-13,-0.01593853399079398,0.0003236323685413822,0.0033203987758891884,-0.0037307717268051377,-0.0019297543377696513,-0.004031105971552762,-0.0004703194126367549,0.00268129760917013
2019-11-14,-0.00808582756361717,0.0014546805062041201,-5.863007664075326e-05,-0.0002454489117331704,-0.00797605848565297,-0.003774277569011275,-0.0003631927979892424,-0.010707411369564213
2019-11-14,-0.00026562357929901803,0.0014546805062041201,-5.863007664075326e-05,-0.0002454489117331704,-0.00797605848565297,-0.003774277569011275,-0.0003631927979892424,-0.010707411369564213
2019-11-15,-0.04356097404880972,0.007210413024567153,0.007992237163660931,0.004809638770711722,0.0013839828814141697,0.004656701831491361,0.007263380116359741,-0.027546275477170923
2019-11-15,0.0023299645496059063,0.007210413024567153,0.007992237163660931,0.004809638770711722,0.0013839828814141697,0.004656701831491361,0.007263380116359741,-0.027546275477170923
2019-11-18,-0.05239082686743381,0.0007372364764837158,0.0011181106386555228,-0.0025777725936322327,0.0006570973278829939,-0.0026269855117231344,0.0010661137157317313,-0.0195853753087194
2019-11-18,-0.004195320735384266,0.0007372364764837158,0.0011181106386555228,-0.0025777725936322327,0.0006570973278829939,-0.0026269855117231344,0.0010661137157317313,-0.0195853753087194
2019-11-19,-0.019717908051952823,-0.00028846477661303993,-0.0036519866641686605,0.0037297211714388823,0.0022006787919934823,0.0010678283303313663,0.0024204450742413286,-0.015307850006430535
2019-11-19,-0.011307828050410338,-0.00028846477661303993,-0.0036519866641686605,0.0037297211714388823,0.0022006787919934823,0.0010678283303313663,0.0024204450742413286,-0.015307850006430535
2019-11-20,-0.027576021577479286,-0.0037256919303683134,-0.0040509235188324055,-0.004188258832353853,-0.008405170110936666,-0.0047750080158497354,-0.005138770603570819,-0.019288380198689836
2019-11-20,-0.004544354571353652,-0.0037256919303683134,-0.0040509235188324055,-0.004188258832353853,-0.008405170110936666,-0.0047750080158497354,-0.005138770603570819,-0.019288380198689836
2019-11-21,-0.06304022898869097,-0.0016103965187816982,-0.0019716993347014267,-0.004818057446200008,-0.003296291153530362,-0.0015545772534970581,-0.002409509717393732,-0.057930162105392924
2019-11-21,-0.01866372629475424,-0.0016103965187816982,-0.0019716993347014267,-0.004818057446200008,-0.003296291153530362,-0.0015545772534970581,-0.002409509717393732,-0.057930162105392924
2019-11-22,-0.06915729471097999,0.002221423433936387,0.003929779633944364,0.003139074481597781,0.012111000822152107,0.0019907318167273758,0.0016057620907368175,-0.03845185797336548
2019-11-22,-0.009710530810346646,0.002221423433936387,0.003929779633944364,0.003139074481597781,0.012111000822152107,0.0019907318167273758,0.0016057620907368175,-0.03845185797336548
2019-11-25,0.0003723459262446509,0.0077206683918049634,0.006823209625379079,0.020531226195824814,0.009441016915005207,0.006252900383195481,0.013130776538302413,-0.0186701280180408
2019-11-25,-0.034798453559004905,0.0077206683918049634,0.006823209625379079,0.020531226195824814,0.009441016915005207,0.006252900383195481,0.013130776538302413,-0.0186701280180408
2019-11-26,0.025500699637752727,0.002262787802234101,0.00196514751805843,0.0014355287380984905,0.0009189958366171425,-0.0007574914556247592,0.0017869307925533207,-0.0034766359851436945
2019-11-26,0.010030185543792189,0.002262787802234101,0.00196514751805843,0.0014355287380984905,0.0009189958366171425,-0.0007574914556247592,0.0017869307925533207,-0.0034766359851436945
2019-11-27,0.026106608802271367,0.004447968127859525,0.0015037686569634445,0.006058333832869245,0.0036000695809761396,0.003819290127134778,0.006598265068344489,0.04161279180361088
2019-11-27,-0.0053035147769762425,0.004447968127859525,0.0015037686569634445,0.006058333832869245,0.0036000695809761396,0.003819290127134778,0.006598265068344489,0.04161279180361088
2019-11-29,0.03884393635454869,-0.0037156878460731235,-0.004005663001734661,-0.00589210300821108,-0.009469741740089077,-0.0006948273991955745,-0.004572083537638605,0.020464344415642266
2019-11-29,-0.007697843080635786,-0.0037156878460731235,-0.004005663001734661,-0.00589210300821108,-0.009469741740089077,-0.0006948273991955745,-0.004572083537638605,0.020464344415642266
2019-12-02,-0.006332736176434553,-0.008531299052012109,-0.009613174814223413,-0.010470160853510713,-0.008283049197100212,-0.020740377627383566,-0.011312937975990423,-0.050986002896324045
2019-12-02,-0.0019549597347925385,-0.008531299052012109,-0.009613174814223413,-0.010470160853510713,-0.008283049197100212,-0.020740377627383566,-0.011312937975990423,-0.050986002896324045
2019-12-03,0.02115180637696626,-0.006728957133037561,-0.010137527686095993,-0.0030838824594523473,-0.017598618258503507,0.0018964620208663518,-0.005541779235127109,0.0017941966861645398
2019-12-03,0.007967573291366215,-0.006728957133037561,-0.010137527686095993,-0.0030838824594523473,-0.017598618258503507,0.0018964620208663518,-0.005541779235127109,0.0017941966861645398
2019-12-04,-0.017062420746517648,0.006151240510834377,0.005329544751816684,0.007007592372954896,0.004140185002249552,0.011579240125138668,0.005387669087557612,-0.01800743416855255
2019-12-04,-0.06047997334618449,0.006151240510834377,0.005329544751816684,0.007007592372954896,0.004140185002249552,0.011579240125138668,0.005387669087557612,-0.01800743416855255
2019-12-05,0.01986795923368781,0.0017964089902164915,0.0010125067429669343,0.0005760355755750624,-0.0070639251185244945,-0.00654854762044188,0.000470349124077174,0.021373111453855564
2019-12-05,0.045120118679915056,0.0017964089902164915,0.0010125067429669343,0.0005760355755750624,-0.0070639251185244945,-0.00654854762044188,0.000470349124077174,0.021373111453855564
2019-12-06,0.029663810111025174,0.00909274094841539,0.012111989595886996,0.011703390744330022,0.014161194291018475,0.008525939600477983,0.009964548679818108,0.011776762161422205
2019-12-06,0.1395330484920101,0.00909274094841539,0.012111989595886996,0.011703390744330022,0.014161194291018475,0.008525939600477983,0.009964548679818108,0.011776762161422205
2019-12-09,-0.015404902821192168,-0.003149098851187304,-0.003771540576776644,-0.002586195697639404,-0.0008014997291780901,-0.0046413972355559,-0.004016612833449784,-0.00876804760680372
2019-12-09,-0.11189992951066197,-0.003149098851187304,-0.003771540576776644,-0.002586195697639404,-0.0008014997291780901,-0.0046413972355559,-0.004016612833449784,-0.00876804760680372
2019-12-10,-0.024478960543473954,-0.001115853065264183,-0.0009993994913291004,0.0012816649247797685,-0.002782465171886628,-0.002665816450097225,-0.0006555734570508065,-0.01890071341342292
2019-12-10,-0.009755337587741941,-0.001115853065264183,-0.0009993994913291004,0.0012816649247797685,-0.002782465171886628,-0.002665816450097225,-0.0006555734570508065,-0.01890071341342292
2019-12-11,0.029853518676853458,0.0028350756986670334,0.0010603505639057431,0.00013487564362701931,0.0003464979581124794,0.005799243784935015,0.004385602160358104,-0.0069055293016964114
2019-12-11,0.07969477070382691,0.0028350756986670334,0.0010603505639057431,0.00013487564362701931,0.0003464979581124794,0.005799243784935015,0.004385602160358104,-0.0069055293016964114
2019-12-12,0.05796738253577707,0.008581703442155586,0.007877870809124943,0.007861515272496788,0.007895277121328093,0.005681017630736918,0.007284490188919079,0.00031371850696437775
2019-12-12,-0.08870401452194443,0.008581703442155586,0.007877870809124943,0.007861515272496788,0.007895277121328093,0.005681017630736918,0.007284490188919079,0.00031371850696437775
2019-12-13,-0.0006497113512693997,0.0005988797441265348,0.00011836609675519583,-0.004161148230039657,0.01092517178748409,0.004609067164411229,0.0020123051582512375,0.006300520406237631
2019-12-13,-0.10688062338910198,0.0005988797441265348,0.00011836609675519583,-0.004161148230039657,0.01092517178748409,0.004609067164411229,0.0020123051582512375,0.006300520406237631
2019-12-16,-0.0015635305554265178,0.006846542326918836,0.003565996277464123,0.007275124682156964,0.02228368491725341,0.0093622753099325,0.009043321870159104,-0.05535421191363987
2019-12-16,-0.11282443547294907,0.006846542326918836,0.003565996277464123,0.007275124682156964,0.02228368491725341,0.0093622753099325,0.009043321870159104,-0.05535421191363987
2019-12-17,-0.04094999429493196,0.00021930383372836815,0.0011068264106057768,0.00460778876483392,0.0008241880596688844,-0.008977612466063434,0.0010352755907483413,-0.05880387311894619
2019-12-17,-0.2836349196890966,0.00021930383372836815,0.0011068264106057768,0.00460778876483392,0.0008241880596688844,-0.008977612466063434,0.0010352755907483413,-0.05880387311894619
2019-12-18,0.017466221916033114,6.24297441342847e-05,-0.0009868206847709615,0.002512539741693409,0.0020576002907759516,-0.004954362911536947,0.0004962730659290315,0.0771736371836127
2019-12-18,0.21465880114037406,6.24297441342847e-05,-0.0009868206847709615,0.002512539741693409,0.0020576002907759516,-0.004954362911536947,0.0004962730659290315,0.0771736371836127
2019-12-19,-0.02637119114286432,0.004090739213154393,0.004863689692756523,0.0032203544020230623,0.0043666459302578176,-0.0007717446825203922,0.006715196176768856,0.0001687340163254447
2019-12-19,0.25208763717675886,0.004090739213154393,0.004863689692756523,0.0032203544020230623,0.0043666459302578176,-0.0007717446825203922,0.006715196176768856,0.0001687340163254447
2019-12-20,0.027614610367175135,0.0043744781273602484,0.0027494681045094893,0.0028811478532020374,0.0011480633637788173,0.008061631431507621,0.00423758254324369,0.005691712873410637
2019-12-20,0.011730645356624603,0.0043744781273602484,0.0027494681045094893,0.0028811478532020374,0.0011480633637788173,0.008061631431507621,0.00423758254324369,0.005691712873410637
2019-12-23,0.01714872851897989,0.001526654044869069,0.0033834507844865414,0.0013388904752167363,0.0054057513074816654,-0.001346356482704536,0.002315582794935267,0.009799986885129286
2019-12-23,-0.0996786540902379,0.001526654044869069,0.0033834507844865414,0.0013388904752167363,0.0054057513074816654,-0.001346356482704536,0.002315582794935267,0.009799986885129286
2019-12-27,0.004348334375405827,-0.0002479614872781255,0.0008336140439304529,-0.005163315298323035,0.00166258123274865,0.002712649732389494,-0.0017493512374269216,0.003916776411521994
2019-12-27,0.12105464237053498,-0.0002479614872781255,0.0008336140439304529,-0.005163315298323035,0.00166258123274865,0.002712649732389494,-0.0017493512374269216,0.003916776411521994
2019-12-30,0.007312286128614592,-0.00552843604226716,-0.006413171217531044,-0.0029281396689881944,-0.007589296496044895,-0.006627586728194856,-0.00675446212373032,0.01060498618394412
2019-12-30,0.024827586628964227,-0.00552843604226716,-0.006413171217531044,-0.0029281396689881944,-0.007589296496044895,-0.006627586728194856,-0.00675446212373032,0.01060498618394412
2020-01-02,-0.013460483533345611,0.00930833954867527,0.011509522968102814,-0.0010193877046695832,0.008173430270931092,0.010281317005633284,0.01324040491522993,-0.024923517028367037
2020-01-03,0.019986255573683828,-0.007600871147345423,-0.008135869061215217,-0.0035460750385558626,0.0023774168440731103,-0.012538379212807982,-0.007886206201893842,0.04427010531469033
2020-01-06,-0.0027761584819379816,0.0038079090382199254,0.0023893306331572717,0.0014379792948915338,-0.006198339138238751,-0.0069953188757345686,0.005604649298138753,0.051828353577239916
2020-01-07,-0.04340988383253667,-0.0028158568947418416,-0.004179001154462014,-0.002980490993318874,-0.00018481535326131393,0.007576914482458008,-0.00031859322251648337,0.04166369500029443
2020-01-08,0.014209652678403609,0.00531548394655168,0.005631049962477874,0.0031788504373517767,0.00013202366053377546,0.007032806704613037,0.006666774358979666,-0.00958710263191076
2020-01-09,-0.017346963378391884,0.006757850857040282,0.007341566464916127,0.0008412142806273337,0.0030580917937186314,0.01304350563706791,0.008093731948919825,-0.01643460706592137
2020-01-10,-0.015874317223001363,-0.0028820523164556633,-0.004608153389082048,-0.004424198640162302,-0.0013433684770802756,-0.0008710682756039034,-0.002673154489002627,0.03058733727803986
2020-01-13,-0.012738452697523307,0.006853677496660993,0.002885159341913024,0.007195144544974497,0.0039065118652192865,-0.0023605164676485657,0.010304152044723125,0.017657796549525706
2020-01-14,0.013739561249092258,-0.0015258657954548838,0.0011277785044967459,0.0036647954853243903,0.0006298956491086471,0.00036945899937101956,-0.0024398708436095262,0.09590827058010198
2020-01-15,0.03813791647373913,0.002257332026275982,0.0031240650592927466,0.003966506984576235,0.00267273470104179,-0.0017992952586300959,0.0007963377118347381,0.01267563543174699
2020-01-16,0.02861596207352231,0.008284230961459471,0.009169607441224414,0.013472757571095784,-0.004327137974701856,-0.0002136956370790699,0.01057493588648839,-0.01492036534043617
2020-01-17,0.017172052623930657,0.0031077365096754406,0.0017208068863947545,-0.0032776449393683293,0.008479322922486432,0.007174817490817276,0.0033938395490800133,0.02861148678582115
2020-01-21,-0.002946041943536167,-0.001960305269771645,-0.0051947433944778965,-0.008116912228588014,-0.005333447330089669,0.000511325296962184,-0.0019329537995123047,-0.018162153020212735
2020-01-22,0.006448804985873154,0.00012082996424656045,-0.00033467437573264647,-0.0008545458470052836,-0.0051111637252336806,-0.0029640004097348793,0.0013820585287671605,-0.00711749429903108
2020-01-23,0.026723632568574608,0.0011461743069807184,-0.0008973889557903902,0.00032648982646765745,-0.00851482725012076,-0.009465523685259214,0.0019919828264907125,-0.03625811032644144
2020-01-24,-0.004693951732929413,-0.008932872974008355,-0.005859342693783631,-0.013611441706882665,0.010375256704598712,0.01396344365231883,-0.009357175174791621,0.01009975326400081
2020-01-27,0.011294542920744574,-0.016159296122612687,-0.015782178784171208,-0.010942602524948164,-0.023190630124171108,-0.02777549959737513,-0.01903151568560979,0.05171500064002732
2020-01-28,-0.0014977220843750416,0.01042488699076305,0.006533492921002804,0.008581586756537085,0.00921258346179954,0.008965593570216868,0.014163982053327473,0.013706050805192938
2020-01-29,0.01127623825300968,-0.0008264978623264696,0.0004037645266716794,-0.0054966157201912225,0.00038757607415895734,0.001598096832232443,0.0005910505516055764,0.030084103105780358
2020-01-30,0.032318539638953585,0.003240120140563185,0.004340406021638543,-0.0006065311565492948,-0.013669368070686971,-0.01417871698740214,0.0025594303059275347,0.02398651267777918
2020-01-31,-0.022917853016271323,-0.018324767906864103,-0.021130268930134477,-0.020943119768297436,-0.013089906021434672,-0.013401615215348883,-0.01604265296373164,-0.022459397007777326
2020-02-03,-0.004259683268474923,0.007401050073605475,0.005075613001906731,0.011182120622048153,0.00551588831367944,0.004858065734692829,0.013293475790295162,0.00801304498324118
2020-02-04,-0.00482568821881646,0.015126431693960107,0.014257838180832039,0.014935034727339591,0.015373353610812046,0.017970660819743856,0.020764365201518586,-0.009139985763706449
2020-02-05,0.05184251473357726,0.011481705552777832,0.01663485478482407,0.015066088592547544,0.005723020233853404,0.014693039157315013,0.004290538598331395,0.061730509099012565
2020-02-06,-0.015369203457145986,0.003359097698008462,0.0030311590796170407,-0.0026553028367519715,0.002975829059876034,0.007133412718655308,0.006652848641085285,0.008667822036153794
2020-02-07,0.015519091224773796,-0.005343773294240073,-0.009481909605637995,-0.012404744038919446,-0.005089629178151256,-0.004504535343032856,-0.005409487259015577,0.0033168713058078225
2020-02-10,-0.030238931168549144,0.007437408599683337,0.0059716706117249885,0.006551491741667803,-0.0026553353279030745,-0.0014647080644412114,0.011267595263293018,0.018934739157806746
2020-02-11,0.0196448369724056,0.0017317759143535838,-1.641136870134119e-05,0.005883087931290554,0.007025179021679762,0.009867362053435969,0.0010951992063059635,0.03323184233487542
2020-02-12,0.047945094118341025,0.006421929308684682,0.009352118256476416,0.007051043689634717,0.004656183225550947,0.008908096141155397,0.008987406620539318,0.03798026763727336
2020-02-13,0.018478475871407163,-0.0010676067465489325,-0.004344558270602761,0.0025774951947585834,-0.01099673480642771,-0.0003164613749078171,-0.0014394780736086688,-0.013137897999269121
2020-02-14,0.020922617553679856,0.0016009830047485352,-0.0008578671816241723,-0.0036435717958607228,-0.005773465117201226,-8.874081864362893e-05,0.001976013944968713,0.023921670754898372
2020-02-18,0.036358371037756854,-0.002580463443663028,-0.005658888114252747,-0.00240867284608548,-0.006925274599826281,-0.0074785652990847495,0.00016035278449599843,-0.039733142133792754
2020-02-19,0.010604071874889875,0.004770002254899097,0.003954918476340552,0.005361200990415149,0.01010858395385128,0.007849244737197836,0.008638396325689968,-0.05136021262990642
2020-02-20,0.0005555443142117866,-0.004116618454241383,-0.004372661207495909,0.002065726282850733,-0.0027394202835377968,-0.009106535813391048,-0.006767141052089087,-0.00881928561574341
2020-02-21,-0.012861436424378425,-0.010351835010259158,-0.007818660919582499,-0.01034771716728411,-0.004406893060776795,-0.006215847640234529,-0.018045176792515605,0.006622951399664068
2020-02-24,-0.028328267823419573,-0.03372786355066815,-0.03623051978166636,-0.03055238550782402,-0.033943948811376856,-0.04089231224212675,-0.037807676187139094,-0.008713112486160135
2020-02-25,-0.07110649647723832,-0.03077070126461301,-0.03195791193033948,-0.035128581476282505,-0.01959891233558153,-0.018954532802185398,-0.028117699877270752,-0.032377408466739865
2020-02-26,-0.08540441392044418,-0.003685061896217867,-0.004580760709243847,-0.012251095371110132,0.0034992066980059633,-0.0012212108356717266,0.0016905823354722571,-0.08140833682401194
2020-02-27,0.03988255554272779,-0.04595129993787328,-0.04518422830884283,-0.03598990321962692,-0.035570174907745056,-0.0324119068533939,-0.047229800845702385,0.007981679194564606
2020-02-28,0.026498270723574358,-0.004210390131540898,-0.013963070768689079,-0.014417047650130854,-0.03226710443020053,-0.03934171275416709,0.00010384687713127505,-0.013704983681350313
2020-03-18,-0.009472536725621428,-0.05195969422542035,-0.06509742208988811,-0.11009025850097132,-0.041314690616765404,-0.05724997918466812,-0.04816974488343995,-0.0037150574335642617
2020-03-19,0.08405221658337814,0.002122481733043635,0.009416816261770933,0.06596829868571152,0.01387798091931991,0.019789332733715526,0.022735839435526373,0.17805211610140237
2020-03-20,-0.015241521965450033,-0.0440500564243651,-0.046528095214313225,-0.04329453451422349,0.007580425261405566,0.03632460583487962,-0.03864459831418898,-0.014112233236399874
2020-03-25,-0.02314664112139697,0.014859385705605632,0.023656283829666336,0.012533485174884618,0.04351249371166688,0.01774666865040686,-0.004534489135442854,-0.018330710709113518
2020-03-26,0.0024875862299915674,0.056748651744265466,0.061804126865173004,0.06109225393155171,0.02216730267806355,0.012749736945991685,0.0544522060343251,0.019601618133989973
2020-03-27,0.0024752353724437626,-0.030238187788087068,-0.04143667656462391,-0.04180840545569353,-0.053942157942636015,-0.037536259323545096,-0.03858801642958554,0.0012032832226784862
2020-03-30,-0.0240248477969236,0.0319595048278396,0.031423615924779824,0.02299349592858224,0.00964435696911714,0.018865798155909275,0.03558382685242378,-0.03649225655927868
2020-03-31,0.0025839672012200054,-0.015017595227666547,-0.018548329042205935,-0.00451668649895165,0.01927839956204558,0.012137782963160149,-0.00957078629764574,0.002544417391350251
2020-05-04,0.0045473590554903,0.002754579590786399,0.001098311395093532,0.0027649527820186037,-0.0016150691712564225,-0.037028959270214656,0.012215656788141516,0.008984862885337286
2020-05-05,0.007368576783250311,0.009196861354658026,0.005598255298059129,0.007519337362830392,0.016478603034665085,0.024784901188997566,0.011234263212246631,0.0014421695617734542
2020-05-06,-0.0018143174555746015,-0.00680176328053772,-0.009188693281654281,-0.00827910672475518,0.0007519144612064821,-0.011554471344574324,0.005125779753495152,0.02878775677881773
2020-05-07,0.02513182857405305,0.011994632088522472,0.008887212021633673,0.015648797659618907,0.013944516217817338,0.014328910796193028,0.01404869555944721,0.04174619340440522
2020-05-11,-0.020873059796596583,0.00020522835937875072,-0.004503514247588214,-0.006337557727169596,0.0006231540660994739,-0.007316385203306908,0.007755946834985039,-0.13669628638337983
2020-05-12,0.0318079550394088,-0.02013279075788521,-0.019056284801973078,-0.0352010332088879,0.009233734277206196,-0.000507310122188187,-0.020862662707353152,0.01986713184999367
2020-05-13,0.013716315233395676,-0.017843908124914876,-0.021986776487016968,-0.03371668785146298,-0.015245352843864524,-0.025920163619671754,-0.015603369220992036,0.046820561571312425
2020-05-14,0.018597101546970005,0.011896104404130803,0.016102011558896123,0.003480697008656719,-0.027926541130412375,-0.019698316974947616,0.009047099824165628,0.03666771778430089
2020-05-15,-0.00890324699480106,0.004586469129068682,0.002539807465311128,0.015586308217560685,0.010102900289369998,0.012321011890641387,0.007889420809050307,-0.02656201016673343
2020-05-18,0.01705829834188562,0.03000493333265375,0.03777982605389951,0.05922952638854628,0.0420034559276008,0.05518023856353871,0.024141213456802646,0.03526494179572026
2020-05-19,0.005455831888732424,-0.010324081304247557,-0.01600345346863108,-0.019664352308443434,-0.007700755222000311,0.001483672727690788,-0.0053996503160469445,-0.004391136084440639
2020-05-20,0.007525160220454597,0.01684517722431611,0.015130265593644054,0.02954282818159104,0.010771144600971283,0.013311997277968501,0.02054723416380355,-0.010278149318312835
2020-05-21,-0.022902119507065045,-0.006927785479845738,-0.004150106240830453,0.0004676245731358719,-0.008591054804705678,-0.01415751096111073,-0.009742539531041317,-0.04699934580403742
2020-05-22,0.03390297379583451,0.0018972024872150328,-0.00036612653900114367,0.005896950186364158,-0.003664044989180937,0.0007172991714465837,0.0042677219493345575,0.01904513273640518
2020-05-26,0.0026670140112768567,0.012245175569094435,0.021430109669761777,0.02731736285646935,0.012353922929523975,0.009903160993211202,0.0016747973138464545,-0.04053623401168238
2020-05-27,0.007199154950782763,0.014769384856631262,0.02188940490668756,0.03060221915188066,0.012528722025038519,0.013214749524101066,0.007693979236641724,0.027302194242079914
2020-05-28,0.01579918320452107,-0.0018464827899533631,-0.005795190474692902,-0.025161400441977122,0.012052139695940767,0.010533004026465065,-0.004618431893819164,0.03749889676718077
2020-05-29,0.004757468779592512,0.004446206985230461,-0.0006904275756092204,-0.004744690593172507,-0.023131585580557612,-0.016628288297040328,0.012819601611818499,-0.001702566439829134
2020-06-02,-0.01870257134992694,0.008245996636614628,0.010450818854394583,0.009094875673245184,0.008670816091301603,0.036807634692378244,0.005879851478663767,-0.014446163415312796
