date,Strategy Return,BITW Buy&Hold
2020-12-11,-0.02826028747171616,0.05556979733891643
2020-12-11,-0.04355290653802624,0.11422759705412111
2020-12-14,-0.03490658976907979,0.605453813299289
2020-12-14,-0.04129062582737353,1.3132454746694204
2020-12-15,-0.0319905157284639,2.0294201945299646
2020-12-15,0.014454026975206258,2.967320725586844
2020-12-16,0.06381342388814426,5.085643114775946
2020-12-16,0.0643078653502629,8.335028519768002
2020-12-17,0.036955496090915085,4.582847969469831
2020-12-17,0.03410592799505907,2.3388426595817204
2020-12-18,0.055885082970965394,1.3456070357365206
2020-12-18,0.060828514762232944,0.6478381664100112
2020-12-21,0.022013170175103625,0.9797035139418633
2020-12-21,0.018277801794050585,1.3784046777191765
2020-12-22,0.02988296430552495,1.6018125411048136
2020-12-22,0.04367828940629126,1.8462055101329433
2020-12-23,-0.03560345452657221,1.5285517133047342
2020-12-23,-0.13380456760859272,1.2463500067349917
2020-12-24,-0.08040832924359698,0.957960972170145
2020-12-24,-0.026359125816021622,0.7065956583112836
2020-12-28,0.009687967140796783,0.7295843191467295
2020-12-28,0.15929356803738393,0.7528826482532938
2020-12-29,0.1391414338198187,0.6049004126464284
2020-12-29,0.18970458135507107,0.46941116513379
2020-12-30,0.1963594113788596,0.3803286689547061
2020-12-30,0.21922469769588515,0.29664676541694335
2020-12-31,0.22133388055234593,0.22136401806796946
2020-12-31,0.4187207736431344,0.15045215429312542
2021-01-04,0.43602486519662875,-0.00843383317330404
2021-01-05,0.5295084996727071,-0.16207019233298448
2021-01-06,0.7676156075301444,0.041374014273637405
2021-01-07,0.7932052647652488,0.19837360348415145
2021-01-08,0.7699200372868618,0.3737738114821634
2021-01-11,0.504725444498243,0.1814169130552301
2021-01-12,0.47707043501761137,0.19539839512799695
2021-01-13,0.5841631489664565,0.1469660854211574
2021-01-14,0.6707220449583271,0.1265868285244114
2021-01-15,0.5704847569070322,0.05592556490509981
2021-01-19,0.6115635685215188,0.061170225784300536
2021-01-20,0.5988092024191973,0.014596658977209298
2021-01-21,0.29340727116838994,-0.12301210863409406
2021-01-22,0.44151454360591047,-0.08237216753020749
2021-01-25,0.3826998569985982,-0.13584133939239307
2021-01-26,0.42128260641024484,-0.17111801950034755
2021-01-27,0.2753384555475007,-0.20964473622381163
2021-01-28,0.35620117976500154,-0.12344559019010293
2021-01-29,0.37419044559577275,-0.058976137193494815
2021-02-01,0.38651218553883804,-0.098282151445506
2021-02-02,0.44732385072899095,0.041572549626993194
2021-02-03,0.5273504244413536,0.10710186473987116
2021-02-04,0.5995002367660356,0.0780334799682536
2021-02-05,0.7729883196068963,0.09061277619224839
2021-02-08,0.870878316465167,0.1881761605579575
2021-02-09,0.9741014440921434,0.2344864560251969
2021-02-10,1.0114429586298126,0.1917723133872351
2021-02-11,1.1698031534752387,0.25692337289912426
2021-02-12,1.301488301010119,0.2420883147493682
2021-02-16,1.3035892595466843,0.3078502308377489
2021-02-17,1.3925487405309966,0.6368107273996482
2021-02-18,1.5523684537874822,0.9051020233682092
2021-02-19,1.6808478140582759,1.1691227789035006
2021-02-22,1.5803511249997086,1.1675271516006926
2021-02-23,1.2108800705751093,0.689432666204298
2021-02-24,1.4013350364950958,0.8552367058277299
2021-02-25,1.2175215833496065,0.8114442896828342
2021-02-26,1.1517920760613052,0.48556977823928227
2021-03-01,1.3595641530106666,0.5723323242747991
2021-03-02,1.3780662188557296,0.4873794584866724
2021-03-03,1.539896125251226,0.3360762468175582
2021-03-04,1.4545489280940265,0.1768313000062296
2021-03-05,1.5213096117842877,0.25951298849497917
2021-03-08,1.6180578139662578,0.4033130289620328
2021-03-09,1.7402337069463085,0.5570630952282343
2021-03-10,1.6890815985531482,0.46633472878914795
2021-03-11,1.7552894563237298,0.467067757649396
2021-03-12,1.7039031979884758,0.47365142368473934
2021-03-15,1.7115421692468975,0.4781899832217027
2021-03-16,1.796891533018591,0.4288403817427735
2021-03-17,1.9435944067692943,0.4288403817427735
2021-03-18,1.8969258617602653,0.3674559466240579
2021-03-19,2.003556886429364,0.30989398390187173
2021-03-22,1.8823411575137086,0.25690894734391456
2021-03-23,1.908657442915406,0.22718358172001984
2021-03-24,1.7621392401433464,0.16438347311881585
2021-03-25,1.7365698101204545,0.13781839485432879
2021-03-26,1.9763564041468853,0.13781839485432879
2021-03-29,2.1087047994535544,0.1863650836479489
2021-03-30,2.231838819437328,0.2236661898360559
2021-03-31,2.298594679106557,0.21416049640786938
2021-04-01,2.3547193402819224,0.20450805932370497
2021-04-05,2.4341438351653393,0.22344062972335776
2021-04-06,2.4284145904449117,0.188575669065697
2021-04-07,2.272947009899941,0.1792213696067828
2021-04-08,2.4679280179645584,0.16457246856011554
2021-04-09,2.496413717507989,0.171104789418423
2021-04-12,2.4412235517084513,0.2244592104884402
2021-04-13,2.5380033970256335,0.36414713664793363
2021-04-14,2.5579381934688263,0.2810848679167628
2021-04-15,2.717042989109719,0.3538526490142444
2021-04-16,2.818961361068609,0.30262486820932843
2021-04-19,2.651858746078417,0.20631144991784223
2021-04-20,2.720490916844704,0.218449615236477
2021-04-21,2.566606906543669,0.2724870235510124
2021-04-22,2.262823447750245,0.14833524421219257
2021-04-23,2.257083156390246,0.1047223351102271
2021-04-26,2.635065981436143,0.1047223351102271
2021-04-27,2.8752620949539054,0.18046504960183296
2021-04-28,2.8763342339577003,0.1294578547230505
2021-04-29,2.8931016819172797,0.11242161082826319
2021-04-30,3.11259860122356,0.15013438619605335
2021-07-01,2.936504344258554,0.10879001512235709
