,Strategy Return,CMC Buy&Hold
2020-11-16,-0.295790027235289,1.03602235534651
2020-11-17,-0.2576905241945854,1.1199178295188323
2020-11-17,-0.25238880517178985,1.207270265039401
2020-11-18,-0.24569918029290005,1.2239481549039462
2020-11-18,-0.2828073365112139,1.2407520610587208
2020-11-19,-0.28228047242465426,1.255839760259839
2020-11-19,-0.3068164134333087,1.2710290497578662
2020-11-20,-0.2762132157636926,1.3635769240702693
2020-11-20,-0.23570224091987257,1.4598962644679068
2020-11-23,-0.23594695767407192,1.53778744271066
2020-11-23,-0.19706168518760037,1.6181449996116024
2020-11-24,-0.16520087785661575,1.7180222048165175
2020-11-24,-0.1875747618860485,1.8217095336475202
2020-11-25,-0.2036927362145351,1.7332616147463833
2020-11-25,-0.20306728684131337,1.6475861407991497
2020-11-27,-0.2050315620151476,1.398417109153426
2020-11-27,-0.22464648935206355,1.1726978173951186
2020-11-30,-0.16520544504778845,1.4512785453790613
2020-11-30,-0.14702736632906022,1.765578562710433
2020-12-01,-0.16379302666354068,1.6939598449825892
2020-12-02,-0.15346512967332104,1.7289564778157591
2020-12-02,-0.11672762047385477,1.764407744117925
2020-12-03,-0.08477850646224694,1.8175743124617685
2020-12-03,-0.08521648402065152,1.8717634086853998
2020-12-04,-0.136574253661215,1.7392586490438116
2020-12-04,-0.2033377208453847,1.6128677326507912
2020-12-07,-0.20982601841218318,1.6727205534592078
2020-12-07,-0.21857063857544357,1.7339444196190437
2020-12-08,-0.25298333551888363,1.6604114482030905
2020-12-08,-0.30852940830069453,1.5888562411653955
2020-12-09,-0.3006015553975867,1.5800941847146444
2020-12-09,-0.27206435330838186,1.5713617836893374
2020-12-10,-0.294812117474223,1.535202791547151
2020-12-10,-0.2869643061831916,1.4995522742220952
2020-12-11,-0.3071148998680492,1.4664824457386576
2020-12-11,-0.31801908311427174,1.4338501410338593
2020-12-14,-0.31185395063796606,1.5805968618321966
2020-12-14,-0.316405996218143,1.7361915390852065
2020-12-15,-0.3097746857611944,1.7655443561485238
2020-12-15,-0.2766580690304786,1.7952120590146974
2020-12-16,-0.24146305720628258,2.029906263094107
2020-12-16,-0.2411105027952889,2.2843060810108735
2020-12-17,-0.26061371838766156,2.4840851615194777
2020-12-17,-0.26264556215196855,2.69601648363541
2020-12-18,-0.24711624727297943,2.7045939033695854
2020-12-18,-0.24359140395585677,2.713191228894122
2020-12-21,-0.27126813011427897,2.693325280403949
2020-12-21,-0.27393158109952453,2.67356561674671
2020-12-23,-0.329086479931187,2.5172776661099854
2020-12-23,-0.3974032473042918,2.3676388204743737
2020-12-29,-0.4078782563737816,2.3637754131898783
2020-12-29,-0.38159570866466275,2.3599164380659086
2020-12-30,-0.37813655123237766,2.554981410622928
2020-12-30,-0.36625125516589163,2.761371171822778
2021-01-05,-0.32499491104010025,3.5063565965736823
2021-01-06,-0.21991310890844395,3.7888237139593537
2021-01-07,-0.20861984125930633,4.139967834642094
2021-01-08,-0.21889611435544365,4.2181295978452225
2021-01-11,-0.33593220780328725,3.426768721767597
2021-01-12,-0.34813695994337357,3.310797212766964
2021-01-13,-0.3008746355290497,3.751942885637799
2021-01-14,-0.26267432784735567,3.9141233757437446
2021-01-15,-0.30691120495699054,3.6464274478320835
2021-01-19,-0.28878223941404846,3.8543081751154578
2021-01-20,-0.2944110162579606,3.7156790756291436
2021-01-21,-0.4291914753509236,2.978853761412479
2021-01-25,-0.45248081685561525,3.316141243923168
2021-01-26,-0.4372028840964519,3.2940052255666767
2021-01-27,-0.4949936055322115,3.0151098923880673
2021-01-28,-0.46297371886895533,3.4312886361780244
2021-01-29,-0.4558503593899059,3.5757598894753366
2021-02-01,-0.45097121735890233,3.4366274657142792
2021-02-02,-0.426891115605774,3.7416899143545503
2021-02-03,-0.3952023264249118,3.9794537754303736
2021-02-04,-0.3666325640805519,3.9425301128864056
2021-02-05,-0.29793504240111646,4.117512931316793
2021-02-08,-0.25917272471766206,4.921071665734944
2021-02-09,-0.2182986028076399,5.05199084719934
2021-02-10,-0.2035121721635963,4.913579709642562
2021-02-11,-0.1408049663405171,5.171519500282253
2021-02-12,-0.0886605012596774,5.303325551423705
2021-02-16,-0.0878285672025948,5.336491229593656
2021-02-18,-0.02689648487515839,5.8168643356089005
2021-02-19,0.022086927733227624,6.285317987536152
2021-02-22,-0.016227948489358268,5.92976513249275
2021-02-23,-0.15709067591569992,5.121250596912575
2021-02-24,-0.08447874696997726,5.20688508751288
2021-02-25,-0.15455856523355316,5.16353140698308
2021-02-26,-0.17961827575252487,4.786463888266042
2021-03-01,-0.10040410973970249,5.2281719565065385
2021-03-02,-0.09335010259422749,5.031757648807834
2021-03-04,-0.12381592628565552,5.137344236941666
2021-03-05,-0.09998480720296965,5.170828703348259
2021-03-08,-0.06544924225981685,5.650993238808881
2021-03-09,-0.02183692294700823,5.964583072517952
2021-03-10,-0.0400963522857416,6.0734560491133465
2021-03-11,-0.016462571810087034,6.231667256463073
2021-03-12,-0.03480558410281065,6.111960263342329
2021-03-15,-0.0320787511276831,6.057132286541959
2021-03-16,-0.0016121540342292073,6.0736185045942905
2021-03-17,0.0507553991553924,6.310884104700471
2021-03-18,0.03409643774202831,6.235099319988365
2021-03-19,0.07215980837178138,6.359537726238281
2021-03-22,0.02889023246561151,5.848933391719812
2021-03-23,0.03828418256551558,5.824092350355792
2021-03-24,-0.014017449847985697,5.757254536839165
2021-03-25,-0.02314479992994467,5.555369259655715
2021-03-26,0.06245023236762215,5.876581761395291
2021-03-29,0.10969376246070484,6.255367284615002
2021-03-30,0.15364809802409551,6.4056160008456695
2021-03-31,0.1774774951079443,6.450438110825324
2021-04-01,0.19751194367876757,6.532574686108131
2021-04-06,0.19551411268790542,6.535866699203854
2021-04-07,0.14130139082953885,6.230763207144096
2021-04-08,0.2092927438873129,6.434548197165716
2021-04-09,0.21922592288756326,6.537483087990022
2021-04-12,0.19998069441408073,6.8480052272007885
2021-04-13,0.23372855887099564,7.242580499325598
2021-04-14,0.24067997325005552,7.296778180050392
2021-04-15,0.29616101953749663,7.521840169471668
2021-04-16,0.33170072712088294,7.498183884891924
2021-04-19,0.2734307807017413,6.73462025505148
2021-04-20,0.29736333803135384,6.829286709136013
2021-04-21,0.2437028191009336,6.6028146064886855
2021-04-22,0.13777122809648823,6.233532070544049
2021-04-23,0.13576954505881078,6.047773399144437
2021-04-26,0.2675750165894202,6.393127236537686
2021-04-27,0.35133321909024606,6.7610504904873
2021-04-28,0.351707082074429,6.769657957981501
2021-04-29,0.3575540180679069,6.623471590430377
2021-04-30,0.43409425490318476,7.068293132182838
2021-07-01,0.37268885488193604,6.692978526568213
2021-07-02,0.3859106226398046,6.588850146499163
2021-07-06,0.4058569394721949,6.917688690560413
2021-07-07,0.3901706314464415,7.086439723674804
2021-07-08,0.349422257767501,6.5554527535731335
2021-07-09,0.3866897427049165,6.753596249205535
2021-07-12,0.34206478222763725,6.436376737841319
2021-07-13,0.3235683294099525,6.27532394079651
2021-07-14,0.32842926624004876,6.350398480204847
2021-07-15,0.28558812865413574,6.136477919754073
2021-07-16,0.27097545151848434,6.0502764398126905
2021-07-19,0.23122886791229358,5.821744661061152
2021-07-20,0.19018147567782973,5.552257988738616
2021-07-21,0.2787716487744616,6.0949161338393045
2021-07-22,0.2868071798438625,6.161547510217418
2021-07-23,0.336354329211644,6.2992861660049115
2021-07-26,0.4094468021317672,7.093705088503345
2021-07-27,0.4854763844783432,7.292580912937119
2021-07-28,0.5075136145792838,7.573064756089517
2021-07-29,0.507985275942578,7.559934965674524
2021-07-30,0.5896762021316915,7.724014838527804
2021-08-02,0.5629919456118582,7.815457377052619
2021-08-03,0.5668398191674215,7.473250851511853
2021-08-04,0.620132478550151,7.906611475294248
2021-08-05,0.6267185445899413,8.162470562476418
2021-08-06,0.6146567769480942,8.481432667276637
2021-08-09,0.6933343361789328,9.119494521118762
2021-08-10,0.6931032256270082,9.285702902553302
2021-08-11,0.7323007989848709,9.51198261494551
2021-08-12,0.6943646287125247,8.95211339924685
2021-08-13,0.8088623093060343,9.7025420470919
2021-08-16,0.7377675988202799,9.579027870440342
2021-08-17,0.7108004727419295,9.103681822487582
2021-08-18,0.7396815232296379,9.15963752430618
2021-08-19,0.7629710046732905,9.588957854281398
2021-08-20,0.870346194170224,10.091998778573734
2021-08-23,0.9289675583019208,10.342572924223829
2021-08-24,0.9989581192894434,9.969677959639498
2021-08-25,1.1087587183970418,10.042403868211986
2021-08-26,0.9752824430550178,9.69276725599771
2021-08-27,1.0211378163309117,10.08640333684168
2021-08-31,0.988173580189919,9.896527498383922
2021-09-01,1.154831028067706,10.470968314539007
2021-09-02,1.119827310620757,10.685391073203876
2021-09-02,1.0265308967296742,10.90382196075314
2021-09-03,1.1215121771387673,10.959442070439332
2021-09-03,1.0701194504784857,11.015322062759163
2021-09-07,0.6792633234662218,9.83881883687969
2021-09-07,0.53393203219568,8.777515173132219
2021-09-08,0.5447286564048905,8.942697759793008
2021-09-08,0.629136849886466,9.110670962111536
2021-09-09,0.7242122872537016,9.048898749163644
2021-09-09,1.358202101836898,8.987503940080124
2021-09-10,1.2483716402825484,8.467075944827076
2021-09-10,1.2008425665877809,7.9737663667349175
2021-09-13,1.1092838964313976,8.075618350444662
2021-09-13,1.3419821868886919,8.178626351166848
2021-09-14,1.4392259091086728,8.496945126699886
2021-09-14,1.6151629037683755,8.826303336564399
2021-09-15,1.6987436611644209,9.176886934995997
2021-09-15,1.6173713937540986,9.539978681739267
2021-09-16,1.5876790670959466,9.426576437779294
2021-09-16,1.4617322811888207,9.31439431667948
2021-09-17,1.3553285211978578,9.087837581353664
2021-09-17,1.1366482991968598,8.866257188093668
2021-09-20,0.8049410026559778,7.998170914417836
2021-09-20,0.4676415984747,7.206463531356551
2021-09-21,0.3713845924595025,6.609891318838827
2021-09-21,0.28934661921715255,6.056687166556599
2021-09-22,0.4385765092241012,6.547598573328028
2021-09-22,0.6020213211540726,7.072661133978073
2021-09-23,0.6345956833816659,7.267552009797882
2021-09-23,0.6707973175306243,7.467147957817236
2021-09-24,0.5047893896712536,7.118655013194807
2021-09-24,0.32816432865391176,6.78450542634251
2021-09-27,0.28945260935260286,6.806313223417429
2021-09-27,0.21979890844735728,6.828182113649486
2021-09-28,0.15876681601776754,6.523892249795798
2021-09-28,0.10233996774382192,6.231430460442657
2021-09-29,0.1385773159959549,6.127239139486725
2021-09-29,0.1467830976638489,6.024549019630896
2021-09-30,0.19748283592471028,6.4458431452822955
2021-09-30,0.22435199443956355,6.892404194093084
2021-10-01,0.34026810011330255,7.639715618373035
2021-10-04,0.36456791925738674,7.784432746011623
2021-10-05,0.4296706800678749,8.24654766242703
2021-10-06,0.5332116806999208,8.597743209433071
2021-10-07,0.49048233363138105,8.500175437282826
2021-10-08,0.49376313499006264,8.496237283408378
2021-10-11,0.5657536436860187,8.738885291679626
2021-10-12,0.5254415480111942,8.616801412331599
2021-10-13,0.5622389372522001,8.751982786800335
2021-10-14,0.5618989078198697,8.984937071718823
2021-10-15,0.6723734583475427,9.448302180860415
2021-10-18,0.6852817427191424,9.389266305974514
2021-10-19,0.7453456895477235,9.716163468865801
2021-10-20,0.7922005877704767,10.159869884806339
2021-10-21,0.6864993104938832,9.766562653378804
2021-10-22,0.6442650300045156,9.430012605708622
2021-10-25,0.7003463577404045,9.866178094235034
2021-10-26,0.6271093091748277,9.596263684357641
2021-10-27,0.5757268998468028,9.130143957986247
2021-10-28,0.6324219295808993,9.729593448297026
2021-10-29,0.6744763289673601,9.945715730444723
2021-11-01,0.6717714595745785,9.688674819061152
2021-11-02,0.7150975148397016,10.137539820084603
2021-11-03,0.7236865860994226,10.203828752603183
2021-11-04,0.677807059827406,9.937482687913196
2021-11-05,0.667141138859882,9.905019675320775
2021-11-08,0.7671608897478441,10.875519783926496
2021-11-09,0.8917518348033953,10.848646794365193
2021-11-10,0.7834424186607183,10.348343932017602
2021-11-11,0.8330398264021099,10.538747955228056
2021-11-12,0.78205014338052,10.303139813456136
2021-11-15,0.7274911795910439,10.287287975436712
2021-11-16,0.5505317052272507,9.582276209278785
2021-11-17,0.5388221132124373,9.468196078528688
2021-11-18,0.42612490093214594,9.023249590676226
2021-11-19,0.5029439609499378,9.280445611563517
2021-11-22,0.4217538817735038,8.965386156136505
2021-11-23,0.43962814078640666,9.280752691146205
2021-11-24,0.44474992576612027,9.127449545991704
2021-11-26,0.35406989347826734,8.705365966646339
2021-11-29,0.3715580392376694,9.359487446136095
