date,Strategy Return,BITW Buy&Hold
2020-12-11,-0.03651870467913787,0.05556979733891643
2020-12-11,-0.0307205776759365,0.11422759705412111
2020-12-14,-0.016258363409141996,0.605453813299289
2020-12-14,-0.030653862338071436,1.3132454746694204
2020-12-15,-0.024149990387001274,2.0294201945299646
2020-12-15,0.0018557103509531103,2.967320725586844
2020-12-16,0.05034290768255634,5.085643114775946
2020-12-16,0.029595297334319648,8.335028519768002
2020-12-17,0.005385410423077941,4.582847969469831
2020-12-17,0.0027427702439097867,2.3388426595817204
2020-12-18,0.031401698624861085,1.3456070357365206
2020-12-18,0.03650042976956591,0.6478381664100112
2020-12-21,-0.0004393599241588886,0.9797035139418633
2020-12-21,0.05136415226991975,1.3784046777191765
2020-12-22,0.06089573873371168,1.6018125411048136
2020-12-22,0.03348205488997902,1.8462055101329433
2020-12-23,-0.050978281864122676,1.5285517133047342
2020-12-23,-0.15872720945214613,1.2463500067349917
2020-12-24,-0.11056083229414448,0.957960972170145
2020-12-24,-0.08166059345197729,0.7065956583112836
2020-12-28,-0.0480911092990739,0.7295843191467295
2020-12-28,-0.0030872936611592294,0.7528826482532938
2020-12-29,-0.03633938947533488,0.6049004126464284
2020-12-29,-0.0780838608717056,0.46941116513379
2020-12-30,-0.08477667446551018,0.3803286689547061
2020-12-30,-0.0169607273112814,0.29664676541694335
2020-12-31,-0.008995037316405718,0.22136401806796946
2020-12-31,0.06594236182848268,0.15045215429312542
2021-01-04,0.0789436264624408,-0.00843383317330404
2021-01-05,0.14918166623530937,-0.16207019233298448
2021-01-06,0.3280811774237944,0.041374014273637405
2021-01-07,0.34730772304032453,0.19837360348415145
2021-01-08,0.32981258880732933,0.3737738114821634
2021-01-11,0.13056115340658914,0.1814169130552301
2021-01-12,0.10978282502102865,0.19539839512799695
2021-01-13,0.19024591723903872,0.1469660854211574
2021-01-14,0.2552811206031995,0.1265868285244114
2021-01-15,0.17996878744104627,0.05592556490509981
2021-01-19,0.21083296190506795,0.061170225784300536
2021-01-20,0.20125009022283957,0.014596658977209298
2021-01-21,-0.02821074657629241,-0.12301210863409406
2021-01-22,0.08306824413068137,-0.08237216753020749
2021-01-25,0.03887838865164239,-0.13584133939239307
2021-01-26,0.06786717051608027,-0.17111801950034755
2021-01-27,-0.04178657936607777,-0.20964473622381163
2021-01-28,0.018968859503649904,-0.12344559019010293
2021-01-29,0.032484923315115655,-0.058976137193494815
2021-02-01,0.05901928222531194,-0.098282151445506
2021-02-02,0.0899084217004138,0.041572549626993194
2021-02-03,0.15903721297348405,0.10710186473987116
2021-02-04,0.22691920601075033,0.0780334799682536
2021-02-05,0.34194002334914786,0.09061277619224839
2021-02-08,0.3991842658264555,0.1881761605579575
2021-02-09,0.5141976405003628,0.2344864560251969
2021-02-10,0.5742506891022423,0.1917723133872351
2021-02-11,0.6365587917558897,0.25692337289912426
2021-02-12,0.7693422795860374,0.2420883147493682
2021-02-16,0.7890460601323146,0.3078502308377489
2021-02-17,0.8908378008818234,0.6368107273996482
2021-02-18,1.0111675528752722,0.9051020233682092
2021-02-19,1.2405414004855673,1.1691227789035006
2021-02-22,1.0692319915577646,1.1675271516006926
2021-02-23,0.7549989419420038,0.689432666204298
2021-02-24,0.8415823250651999,0.8552367058277299
2021-02-25,0.6642786407544199,0.8114442896828342
2021-02-26,0.636038439508462,0.48556977823928227
2021-03-01,0.7830155465601594,0.5723323242747991
2021-03-02,0.7895109440425492,0.4873794584866724
2021-03-03,0.8842206835142479,0.3360762468175582
2021-03-04,0.8154844206563943,0.1768313000062296
2021-03-05,0.8732684037876188,0.25951298849497917
2021-03-08,0.9420371405450534,0.4033130289620328
2021-03-09,1.0326772716123473,0.5570630952282343
2021-03-10,0.995076205124104,0.46633472878914795
2021-03-11,1.0524626501585312,0.467067757649396
2021-03-12,1.015798410424658,0.47365142368473934
2021-03-15,1.0214459858432234,0.4781899832217027
2021-03-16,1.0739408387753153,0.4288403817427735
2021-03-17,1.1705927945982255,0.4288403817427735
2021-03-18,1.1382206822836682,0.3674559466240579
2021-03-19,1.2228933367123593,0.30989398390187173
2021-03-22,1.125909838644315,0.25690894734391456
2021-03-23,1.1457542811460257,0.22718358172001984
2021-03-24,1.024350252158536,0.16438347311881585
2021-03-25,1.007751961582874,0.13781839485432879
2021-03-26,1.1782391423453191,0.13781839485432879
2021-03-29,1.2684855959873023,0.1863650836479489
2021-03-30,1.367710838714371,0.2236661898360559
2021-03-31,1.4057936762701408,0.21416049640786938
2021-04-01,1.4905962758807063,0.20450805932370497
2021-04-05,1.5983255694698966,0.22344062972335776
2021-04-06,1.629509761119735,0.188575669065697
2021-04-07,1.415621152142685,0.1792213696067828
2021-04-08,1.5978837883246273,0.16457246856011554
2021-04-09,1.6727915803953506,0.171104789418423
2021-04-12,1.6352943875516548,0.2244592104884402
2021-04-13,1.7629363651870724,0.36414713664793363
2021-04-14,1.828307032843183,0.2810848679167628
2021-04-15,1.993410426226455,0.3538526490142444
2021-04-16,2.0710219029476153,0.30262486820932843
2021-04-19,1.8883469428646271,0.20631144991784223
2021-04-20,1.9515437034659242,0.218449615236477
2021-04-21,1.8029085076460958,0.2724870235510124
2021-04-22,1.5684888586682098,0.14833524421219257
2021-04-23,1.5464314581763343,0.1047223351102271
2021-04-26,1.907061286314737,0.1047223351102271
2021-04-27,2.098027744069494,0.18046504960183296
2021-04-28,2.103314965354813,0.1294578547230505
2021-04-29,2.0912482462373734,0.11242161082826319
2021-04-30,2.2834937358700085,0.15013438619605335
2021-05-03,2.865308657294308,0.11700357133206984
