,Strategy Return,SPY Buy&Hold,DJIA Buy&Hold,Russell 2000 Buy&Hold,FTSE Buy&Hold,DAX Buy&Hold,NASDAQ Buy&Hold
2019-11-13,0.28952768337805246,0.05486969537210151,0.05648525130040216,0.05818767454929552,0.01068773711095572,0.09954812551756231,0.07169349427124616
2019-11-14,0.2657238028796691,0.05640408211399839,0.05642330948914864,0.057927943536167925,0.0026264326090263967,0.09539812569137318,0.07130426291247494
2019-11-14,0.44821767698238535,0.057940700735988226,0.056361371309548325,0.05766827627373483,-0.0053705744567247304,0.09126378911643918,0.07091517291972993
2019-11-15,0.39625034662294767,0.06556900210935623,0.06480406191958421,0.06275527862185282,-0.003994024358421999,0.09634547920185788,0.07869363689302289
2019-11-15,0.3611347495640085,0.07325230749363221,0.07331422851527503,0.06786674761369094,-0.0026155691383478175,0.10145083320280435,0.08652859880687558
2019-11-18,0.28957156221684,0.0740433228694195,0.07451431257279828,0.06511402997804128,-0.0019601904939565706,0.0985573378221054,0.08768696184859825
2019-11-18,0.5780758326582893,0.07483492124448876,0.07571573845707369,0.062368408222470695,-0.0013043812020092638,0.09567144361184954,0.08884655983704759
2019-11-19,0.5418155625903252,0.07452498204953462,0.07178723892579209,0.06633074616648593,0.0008934270659362031,0.09684143262007328,0.09148205312940982
2019-11-19,0.4590284002011962,0.074215132228588,0.06787308622240884,0.07030786252621923,0.0030960720039259204,0.09801267097570632,0.09412392548852977
2019-11-20,0.42983155536554873,0.07021282391620498,0.06354721402230235,0.06582513616765606,-0.00533512111887946,0.09276965167029272,0.08850147362356586
2019-11-20,0.4642632836366305,0.06622542739508885,0.05923886559963076,0.06136118462735696,-0.01369544862924943,0.08755166782408974,0.08290791424896549
2019-11-21,0.37570339517520757,0.06450894421882691,0.05715036503303805,0.056247485468655656,-0.016946595596619596,0.0858609847392875,0.08029863710653995
2019-11-21,0.3193989482729038,0.06279522435548035,0.05506598236162308,0.05115842440626328,-0.02018702583700238,0.08417292995195202,0.07769564704274456
2019-11-22,0.22659572945873974,0.0651561418253157,0.059212159171575296,0.05445808899243354,-0.008320510101359035,0.0863312274984418,0.07942616985811801
2019-11-22,0.05919459309045316,0.06752230389088476,0.063374629542714,0.05776811147150407,0.0036897210161148664,0.08849382163652764,0.08115947148142544
2019-11-25,0.06933371725417103,0.07576350578860258,0.07063025755039387,0.0794853878308559,0.013165572649644908,0.09530006507094457,0.09535593490371719
2019-11-25,0.15165515572141497,0.08406832922234964,0.07793539222893364,0.10164854650349886,0.022730885958730962,0.10214886726754058,0.10973880891484122
2019-11-26,0.18767928866018102,0.08652179914313374,0.08005369428959974,0.10322999465128913,0.02367077138490692,0.10131399891775894,0.11172183536418245
2019-11-26,0.1937504266452028,0.08898082177170363,0.08217615912630283,0.1048137130133433,0.02461152056187621,0.10047976297361871,0.11370840534454874
2019-11-27,0.23661988597446526,0.09382434759023117,0.08380350171570994,0.1115070433099099,0.028300193329368728,0.10468281446745564,0.12105694861185534
2019-11-27,0.46785680692776177,0.09868941625128214,0.08543329145189738,0.11824092403586683,0.03200214557548575,0.10890191863436649,0.12845397951550575
2019-11-29,0.5210722776519907,0.09460725752563293,0.08108541147547732,0.11165213332345036,0.022229351781668072,0.10813142319827884,0.12329459365278006
2019-11-29,0.7584815929251414,0.09054026597972964,0.07675494764101498,0.10510216444461085,0.012549103821156926,0.10736146312353112,0.11815879693322184
2019-12-02,0.74734559292603,0.08123665548405068,0.06640391409726187,0.093531567023313,0.0041621097797266415,0.08439436820833723,0.10550913581620813
2019-12-02,0.7439296026490927,0.07201241589374341,0.05615238684847279,0.08208211561818723,-0.004155414377442712,0.06190361951468826,0.09300257953082869
2019-12-03,0.7808168639393858,0.06479866415235169,0.045445612786060074,0.0787451015621452,-0.02168090308461179,0.06391747939891834,0.08694540053164435
2019-12-03,0.7950056528213238,0.057633454958989194,0.034847378942133744,0.0754183784652176,-0.03889796740622953,0.06593515849193432,0.08092178908126124
2019-12-04,0.7643785111305088,0.06413921339916095,0.040362644359505984,0.082954472091886,-0.0349188271852533,0.07827787764993999,0.08674543799036183
2019-12-04,0.6576689458047551,0.07068499032842612,0.04590730363073847,0.09054337559077452,-0.030923212587612214,0.09076351611687361,0.09260046279266665
2019-12-05,0.6906034448429541,0.07260826625553873,0.04696629182818279,0.09117156737182253,-0.03776869844799369,0.08362059928894161,0.0931143664633074
2019-12-05,0.7668836729149415,0.07453499697124477,0.04802635225831797,0.09180012101368473,-0.04456582830885736,0.07652445819200637,0.09362851184808973
2019-12-06,0.819296174676561,0.0843056909818316,0.06072003653308622,0.10457788444461458,-0.031035739371260807,0.08570284070098855,0.10452602639203712
2019-12-06,1.0731481160390342,0.09416522943370476,0.07356746657972368,0.1175051910338154,-0.017314048215444133,0.09495947754487255,0.1155321297501466
2019-12-09,1.0412114707775149,0.09071948076483816,0.06951846331761113,0.11461510391667407,-0.01810167073966662,0.08987733565275002,0.11105146908166641
2019-12-09,0.8128000510811566,0.08728458345879098,0.06548473103559682,0.11173249113040074,-0.018888661984649224,0.0848187819999564,0.10658880549232985
2019-12-10,0.7684245901575335,0.08607144710721482,0.06441988613738103,0.11315735967002061,-0.021618570112419966,0.08192685424552648,0.10586335524357948
2019-12-10,0.7511730112820825,0.08485966431093583,0.06335610544461479,0.11458405441367026,-0.024340882365902816,0.07904263583967674,0.10513838058075664
2019-12-11,0.8034516874807938,0.08793498447337389,0.06448363569065552,0.11473438465538566,-0.02400281847382879,0.08530026713924999,0.10998507785012634
2019-12-11,0.9471773561900052,0.09101902243997828,0.0656123615140285,0.11488473517298936,-0.02366463744330638,0.09159418796824559,0.11485303080551112
2019-12-12,1.0600501308612742,0.10038227788040621,0.07400711803064253,0.12364941854562517,-0.015956199192568965,0.09779555379570315,0.12297416677050044
2019-12-12,0.8773154141374222,0.10982588989632869,0.0824680073545685,0.13248300561045379,-0.008186900685669296,0.10403214969176111,0.1311544610707498
2019-12-13,0.8760957010029442,0.11049031291132971,0.08259613486746153,0.12777057595610786,0.0026488278054166425,0.10912070802135965,0.1334306890275414
2019-12-13,0.6755774229421352,0.11115513369858232,0.08272427754630796,0.12307775542007726,0.013602938491710459,0.11423271985806949,0.13571149744959166
2019-12-16,0.6729576064433822,0.11876293300627627,0.08658526828955826,0.13124828611851536,0.03618974700426203,0.12466447334071562,0.14598210207266882
2019-12-16,0.4842071089262314,0.1264228209994751,0.09046002731142622,0.13947825844650397,0.05927987284099334,0.1351938917714317,0.15634558707915347
2019-12-17,0.4234288362832048,0.12666961886650752,0.09166697726936435,0.14472873356354632,0.0601529186640366,0.12500256093726536,0.15754272343992604
2019-12-17,0.019694712620873744,0.1269164708066517,0.09287526311139227,0.15000340176084292,0.061026684041022516,0.11490272392184164,0.15874109916675172
2019-12-18,0.037504926758115564,0.1269868239207963,0.09179679119587947,0.15289283101084972,0.06320985285462632,0.10937909121647182,0.15931615116465325
2019-12-18,0.2602144905132442,0.12705718142706846,0.09071938353876075,0.1557895200666779,0.06539751375701597,0.1038828245921144,0.1598914885453726
2019-12-19,0.22698113330291214,0.13166744878318282,0.096024304162168,0.15951157193543675,0.07004972747456994,0.10303090889210975,0.16768038743471925
2019-12-19,0.536287908057705,0.1362965746013567,0.10135502627333204,0.1632456101303157,0.07472225576222025,0.10217965065351664,0.17552159030810888
2019-12-20,0.5787119000505212,0.14126751162906803,0.10438316678981185,0.1665970927226894,0.07595610501029859,0.11106501676839331,0.18050296007840472
2019-12-20,0.5972312094702967,0.14626019492926323,0.1074196330820576,0.169958231431939,0.07719137079549498,0.12002201343002183,0.1855054388142805
2019-12-23,0.6246216938635447,0.14801013787006134,0.11116653290836487,0.1715246773644048,0.08301439945658062,0.11851406453146862,0.18825057481170093
2019-12-23,0.462681590013424,0.14976275236859982,0.11492611018582899,0.1730932205964093,0.08886890596246455,0.11700814586969033,0.19100206739880687
2019-12-27,0.4690418186515528,0.1494776555152879,0.11585552824922463,0.16703617042414476,0.09067923897044139,0.12003819771766078,0.18891858645842463
2019-12-27,0.6468761506357767,0.14919262935500854,0.11678572108857055,0.16101039471169742,0.09249258180410225,0.1230764690349655,0.18683875025800378
2019-12-30,0.658918580267617,0.14283915868285146,0.10962358304593556,0.1576107941188345,0.08420133168106125,0.11563318233404152,0.17882229287241058
2019-12-30,0.7001055250296095,0.13652081405357963,0.10250737702085178,0.15422114803132625,0.07597300631352688,0.10823922666127062,0.1708599823445951
2020-01-02,0.6452625912221326,0.14710027890869926,0.11519671099917606,0.15304454918455335,0.08476739665403477,0.11963338546865288,0.18636264260987634
2020-01-03,0.7179461371481044,0.13838097128522064,0.1061236165809889,0.14895576669034716,0.08734634093474125,0.10559499750232693,0.1770067421800312
2020-01-06,0.7290813323382068,0.14271559357244468,0.10876651162214457,0.15060794129359412,0.08060659955290483,0.09786100794738117,0.1836034521914951
2020-01-07,0.6293413915385291,0.13949844617116525,0.10413297509004682,0.1471785646877275,0.08040688686247188,0.10617940691822358,0.18322636415347993
2020-01-08,0.6678666427509949,0.14555497266501005,0.11035040303799826,0.1508252737698057,0.08054952613454147,0.11395895286770297,0.19111466733888705
2020-01-09,0.6650481644833084,0.15329646386929352,0.11850211432124813,0.15179336442460767,0.08385394577312,0.12848888274889525,0.20075523017675478
2020-01-10,0.6515791426929267,0.14997283332766687,0.1133478850124432,0.1466976017879722,0.08239793054860933,0.12750589188376105,0.19754542594301427
2020-01-13,0.6238451854809965,0.15785449057238687,0.11656007106368604,0.15494825678221247,0.08662633090718619,0.1248443956585985,0.20988511609239402
2020-01-14,0.7620869964567902,0.1560879907336732,0.11781930351081105,0.1591809059394511,0.08731079210523163,0.12525997954346657,0.20693315267352297
2020-01-15,0.922148616535466,0.1586974347237624,0.12131144373951197,0.16377880509924747,0.09021688539010841,0.12323530459754783,0.20789427905866043
2020-01-16,1.008629312211716,0.16829600849185078,0.13159342949795594,0.17945811480672913,0.08549936650467571,0.12299527411354227,0.220667683617362
2020-01-17,1.128675339565056,0.17192688010297186,0.13354068326403512,0.1755922698855359,0.09470366616542347,0.1310525602483572,0.22481043387830635
2020-01-21,1.1443036954374644,0.16962989139698714,0.12765223028727735,0.16605009061426834,0.08886512181987394,0.13163089603460598,0.22244293189645914
2020-01-22,1.1888140023947429,0.16977110262750994,0.12727483398106232,0.16505364735193395,0.08329975390755617,0.12827674159509073,0.2241324195764176
2020-01-23,1.1755644881279643,0.17111197904022624,0.12626322999490736,0.16543402551508324,0.07407564364293506,0.11759701137399547,0.2265708703335645
2020-01-24,1.178909987608462,0.16065047043238656,0.11966406776695937,0.14957078821356706,0.0852194541658875,0.1332025142683162,0.21509363183555674
2020-01-27,1.2987580875061653,0.14189529462436656,0.10199332927124893,0.13699149200385463,0.060052531200771586,0.10172724828951196,0.1919685583217936
2020-01-28,1.3725394896528722,0.15379896611825417,0.10919319488703505,0.1467486831339304,0.06981835361835054,0.11160488702290916,0.20885157958999412
2020-01-29,1.4516676858416093,0.15284546871148574,0.10964104775235595,0.1404454462951077,0.07023298961590907,0.11338133927155458,0.2095660719829202
2020-01-30,1.527877789035915,0.15658094160100022,0.11445734043787748,0.13975373059958507,0.0556035809594575,0.09759502036296852,0.21266187204457498
2020-01-31,1.400325137176953,0.1353868642806597,0.09090855712326285,0.11588373171327415,0.04178582928880825,0.08288547423778092,0.19320755846901472
2020-02-03,1.3901005123512205,0.14379003351501396,0.09644558677968895,0.12836167820147315,0.04753220356993926,0.08814620305477217,0.20906943426031965
2020-02-04,1.3785666324669799,0.16109115365109394,0.1120785305300811,0.14521379905041143,0.06363628655413311,0.10770090939216148,0.23417499354729454
2020-02-05,1.5018775081554447,0.17442257674151151,0.13057779539476955,0.16246769160431285,0.0697234985435431,0.12397640222845396,0.23947026899420454
2020-02-06,1.4634256437077462,0.17836780657686813,0.13400475654449395,0.1593809878451633,0.07290681281654132,0.13199418979157884,0.24771627708894828
2020-02-07,1.501655770997894,0.17207052985995186,0.1232522259505755,0.14499916344735442,0.06744611499659281,0.12689508195555477,0.24096677178516934
2020-02-10,1.426008374331285,0.18078815567849094,0.12995991825783926,0.15250061601089637,0.06461168761680947,0.12524450964123535,0.25494948310484
2020-02-11,1.4736669133387137,0.18283267131116943,0.12994137406900297,0.15928087847575512,0.07209077531089036,0.13634770461650647,0.25632390278269046
2020-02-12,1.5922671063161649,0.19042896840985746,0.14050871942218168,0.1674550185984458,0.07708262639516072,0.1464703992190115,0.26761499654410126
2020-02-13,1.6401682514924705,0.18915817367315024,0.1355537128325215,0.17046412829898006,0.0652382343880824,0.14610758562018367,0.26579029255079867
2020-02-14,1.6954074820958152,0.19106188049968198,0.13457955856931103,0.16619945821304305,0.059088118600333805,0.14600587909478202,0.2682915118202849
2020-02-18,1.7934081074278008,0.1879883891550882,0.128159099790649,0.16339046524492584,0.051753642553613144,0.13743539929483672,0.2684948858957581
2020-02-19,1.8230296077748656,0.19365498143519577,0.13262087705866277,0.16962763535943637,0.062385382548135304,0.14636340811665427,0.2794526474572365
2020-02-20,1.8245979258223168,0.18874115931062252,0.12766830968674836,0.17204376590694692,0.059475062482248875,0.13592400868547894,0.2707944109224245
2020-02-21,1.7882695391749217,0.1764355069595347,0.11885145354354898,0.15991578850966337,0.054806069181329686,0.12886327811660547,0.24786270111038866
2020-02-24,1.7092826929052918,0.13675685070464239,0.0783148838231933,0.12447759418250448,0.019001785963109086,0.08270144846919059,0.20068391218079817
2020-02-25,1.516635092646379,0.10177816377241,0.043854191732797254,0.08497629139701024,-0.0009695407097829456,0.062179348349207686,0.16692344229063116
2020-02-26,1.301703347507292,0.09771792815898395,0.03907254546512817,0.07168414337571205,0.0025262733648774294,0.06088220341957684,0.16889622244901625
2020-02-27,1.3935011591071342,0.047276362394969684,-0.007877145658618523,0.033114334773611365,-0.03313376152832115,0.026496988259918197,0.11368948665345546
2020-02-28,1.4569248007983444,0.04286692033374573,-0.021730227285021053,0.018219876181146955,-0.06433173541512194,-0.01388716139522117,0.1138051398287383
2020-03-18,1.4336514903906918,-0.011320125964601413,-0.085413067597227,-0.09387621319846251,-0.10298858028637203,-0.07034210087907866,0.06015343039332377
2020-03-19,1.6382052925494714,-0.009221536979255096,-0.07680057049937339,-0.03410076858451072,-0.0905398729191742,-0.051944791384847866,0.084256908563769
2020-03-20,1.5979950286337123,-0.05286551847670107,-0.11975528145697822,-0.07591892619629059,-0.08364577839760956,-0.017507059622197896,0.042356235862937686
2020-03-25,1.5378601700707542,-0.03879193439115247,-0.0989319625555597,-0.06433696975738035,-0.043772921092476214,-7.108295794910902e-05,0.0376296828361562
2020-03-26,1.5441733160834663,0.015755446645286053,-0.043242239255190995,-0.007175206319433025,-0.022575946005372605,0.012677747699027409,0.09413090811328195
2020-03-27,1.5504707438690635,-0.014959283332849571,-0.08288710113786757,-0.04868362784009539,-0.07530030870288229,-0.02533438684978684,0.051910566654889356
2020-03-30,1.4891960724371027,0.016522008192687565,-0.05406809764436238,-0.0268095387100431,-0.06638217479078057,-0.006946542122589383,0.08934157012297184
2020-03-31,1.495628073445686,0.0012565458666329299,-0.07161355382077461,-0.03120513492745991,-0.04838351731814916,0.005106925219942271,0.07891571475018289
2020-04-01,1.5909565373190575,-0.04485040953300601,-0.11380045218025292,-0.10186634057508304,-0.08557505132838727,-0.03525529546173445,0.03026245955940232
2020-04-02,1.6601925859678004,-0.023060515028490047,-0.09413574203151487,-0.0903616246510821,-0.08129341652439581,-0.03262380593641134,0.047849916210624066
2020-04-03,1.6818046121212689,-0.037284452329602535,-0.10953364733509918,-0.11909311497818509,-0.09220436175762803,-0.0371880903987275,0.031740213574570575
2020-04-06,1.9328150427386777,0.02529865928000663,-0.043227440141902274,-0.04931044505372306,-0.06464953087472569,0.01679991690875271,0.1046860993469183
2020-04-07,1.8859672080916665,0.026343412105588104,-0.04433042575639612,-0.04898490424356716,-0.044411761431210395,0.044822616301381846,0.10105326639252477
2020-04-08,2.05083736814459,0.06023033479078843,-0.011991146729017466,-0.006144188565441855,-0.04891170433173486,0.04241775385098934,0.12912042602615847
2020-04-09,1.98123559489076,0.07624273943678372,-1.4152988180970993e-05,0.038755022943319783,-0.021666071334000225,0.06554909318871127,0.1378340097302757
2020-04-14,1.9593188375314954,0.10752534737070829,0.02360232584153632,0.06020622218325,-0.03031091804092978,0.07876199879142631,0.18187605555848507
2020-04-15,1.8732129199740597,0.0837387018414888,0.004386444754061358,0.013478514142088338,-0.06328124254894096,0.03588631875748427,0.16474262383509952
2020-04-16,2.0560936480238965,0.08895462264995824,0.0058096947614845185,0.00842412049377006,-0.05815799175653136,0.038078784336356364,0.18389868095971917
2020-04-17,2.046055488609947,0.11798256147258157,0.03548546640610972,0.05116892015596153,-0.03198530429283575,0.07024858343627272,0.20012925720294406
2020-04-20,1.873300255086804,0.09811041406994359,0.009882889360502078,0.03761192590228801,-0.027679259070219286,0.07528490749477412,0.18765998203469647
2020-04-21,1.9051386619345951,0.06425152694126535,-0.01745152011237794,0.013159130779842876,-0.05684984790797054,0.031492996221898606,0.14565255219856277
2020-04-22,2.047033348840161,0.08761405898016661,0.0018616320983975143,0.02710906145025782,-0.03542645306510739,0.04798342132436195,0.17739499112535873
2020-04-23,2.0724631197608656,0.08753600472460521,0.0035433505900375195,0.03777325227939876,-0.02611100837967195,0.057874028033251035,0.1773076909253144
2020-04-24,2.142857801568512,0.1025899849636629,0.014578697606901114,0.05388016914729277,-0.03862668206816322,0.03984140872732245,0.19652104919781088
2020-04-27,2.0999742379091844,0.11837421250724334,0.029763434921778353,0.09480964975113748,-0.022944716912867924,0.07192661311118398,0.20970150287846256
2020-04-28,2.111414217502111,0.11321967057779525,0.02838735843023854,0.10855877472772413,-0.004454627742463302,0.08547995579434553,0.19261685955206898
2020-04-29,2.244242361025931,0.1419870188326373,0.050853208099221225,0.16083525664032283,0.021404687332378325,0.11641697247739247,0.23440857024971407
2020-04-30,2.1278034237417423,0.13130454158306337,0.03848907838309534,0.11728939951449169,-0.014996176353424762,0.09140376175198894,0.23091974975541074
2020-05-04,2.1408810406080967,0.1344206803281236,0.03962966277156377,0.12037865194799924,-0.01658702566256609,0.05099021631071543,0.245956242952168
2020-05-05,2.1592237297738484,0.14485379004295806,0.04544977503919401,0.12880315700610945,-0.0003817536393202481,0.0770389049725797,0.25995364333643445
2020-05-06,2.151396488747568,0.1370667655722595,0.03584345771498443,0.1194576751980152,0.0003698737758042192,0.06459428980808224,0.26641188821179074
2020-05-07,2.2406362273113283,0.15070533498397176,0.04504921814491958,0.13697584184569633,0.014319547704486846,0.0798487664208789,0.28420332328214304
2020-05-11,2.1602839215007545,0.15094110979459985,0.04034282410157308,0.12977019181360205,0.014951625054963058,0.0719481768844279,0.2941635359828303
2020-05-12,2.250042120001774,0.12776984102691036,0.02051775495380448,0.09000111377315978,0.024323418664939256,0.0714043667238331,0.26716383864346516
2020-05-13,2.303536064786528,0.10764550499981129,-0.0019201408253971541,0.053249886462323204,0.008707246721158635,0.0436333902355206,0.24739181340562144
2020-05-14,2.3638375907452955,0.12082255250573248,0.014150952603733558,0.05691593019150054,-0.019462457692944857,0.02307556890902207,0.2586770916613492
2020-05-15,2.3400806347244245,0.1259627892920785,0.01672670076410898,0.0733893476395151,-0.009556184673032764,0.03568089515857498,0.268607324900177
2020-05-18,2.4039539395270753,0.15974785376988354,0.05513845866333211,0.13696569033071415,0.03204587847281837,0.0928300140291245,0.2992330451234557
2020-05-19,2.4185147711369117,0.1477736254438491,0.038252599437150536,0.11460799643343855,0.02409834578482495,0.09445141611694141,0.2922176410007362
2020-05-20,2.4398751546288606,0.16710858520862715,0.053961637019925845,0.1475366689618991,0.03512905715288861,0.10902075038915893,0.3187691394609762
2020-05-21,2.363830170271891,0.1590227224722287,0.04958758425253351,0.14807328530688002,0.026236206692944908,0.09331977695942517,0.3059209789874604
2020-05-22,2.4928554179204756,0.16122200542430698,0.04920330238293258,0.15484341628063025,0.022476031062095503,0.09410401432956417,0.3114942866135817
2020-05-26,2.5041933951047417,0.1754413727554236,0.07168784421887509,0.18639069292557275,0.03510762114712218,0.10493910252678851,0.313690773721927
2020-05-27,2.4955366665351253,0.19280204427566683,0.09514645337455718,0.22269688091023276,0.048076196798473525,0.11954059600606515,0.3237982832583113
2020-05-28,2.5465527007636837,0.19059942846576594,0.08879987107956722,0.191932115070494,0.06070775753427893,0.13133272161158804,0.31768441104592804
2020-05-29,2.5629378645181915,0.19589295316314104,0.08804813362425423,0.18627676597641885,0.03617190526491343,0.11252059495675537,0.3345766002456405
2020-06-02,2.487087038281407,0.20575415662520125,0.09941912757362337,0.1970658056770338,0.04515636129443901,0.1534698466036708,0.3424237124419849
2020-06-02,2.513291803752771,0.2156966745004476,0.11090895772095188,0.2079529703523595,0.05421871988987714,0.19592634334613224,0.3503169644925803
2020-06-03,2.587175474481926,0.2317689190608021,0.13343183203895914,0.23647079385355663,0.08137348321183357,0.24141761803661943,0.3607506880129885
2020-06-03,2.6226283224560447,0.2480536484050886,0.15641134131703138,0.2656618772226509,0.10922770401558113,0.28863931373880103,0.3712650315577042
2020-06-04,2.6426578797969817,0.2447710748159153,0.15693637184084208,0.26563580939819476,0.10207913299618387,0.2827643573396019,0.36172936710074066
2020-06-04,3.7434670640211607,0.2414971349015702,0.1574616407374887,0.2656097421106367,0.09497663192927197,0.27691618509352045,0.3522600128715907
2020-06-05,3.6750629078039454,0.2729150252258512,0.19341398719179348,0.31273749023472,0.11937741044308914,0.31906119162911817,0.37985899475825713
2020-06-05,2.884472131506641,0.3051279909511777,0.2304830628491037,0.3616201431840007,0.14432194301952173,0.3625972069064176,0.4080212587015768
2020-06-08,2.9931482388376036,0.3208089973864794,0.25125100107919685,0.3882267960087875,0.14225536301621888,0.359614797120287,0.4238101615814849
2020-06-08,3.1000536335899804,0.3366784098360023,0.2723694579562759,0.4153533544607657,0.14019251513824704,0.356638915138622,0.43977611395735106
2020-06-09,3.1316704009987983,0.32667401038936705,0.2584431966597891,0.38760284175670057,0.11581797911478375,0.33513501415030333,0.44397698795949947
2020-06-09,3.0240547796784574,0.31674448909408914,0.24466936023682107,0.36039642707092256,0.09196451124294502,0.3139719686044724,0.4481901189661994
2020-06-10,3.1136161423473725,0.3093766526696049,0.23171795506505477,0.32411627661824327,0.09082638464053772,0.3047938200651996,0.4578475508942952
