,Strategy Return,CMC Buy&Hold
2021-04-12,7.128651439837061,6.572417292955579
2021-04-13,7.522367280538161,6.95313679141548
2021-04-14,7.7240052357799005,7.005431284458892
2021-04-15,8.233272034467154,7.222590072117921
2021-04-16,8.472667164277855,7.199764493738099
2021-04-19,7.909200295333349,6.463013909674328
2021-04-20,8.104132763402706,6.554356088128532
2021-04-21,7.645662656905875,6.335836704309223
2021-04-22,6.922587608368118,5.979521770740932
2021-04-23,6.854550837556366,5.80028613889559
2021-04-26,7.966925297727739,6.133512646110591
2021-04-27,8.55596756151481,6.488516029777078
2021-04-28,8.572276167914403,6.496821240313347
2021-04-29,8.535055979463577,6.355768304491933
2021-04-30,9.128043458769955,6.784969641332392
2021-05-04,8.173985534291484,6.5662446044864184
2021-05-04,8.065497029150857,6.3536648249692975
2021-05-06,7.709966422042664,6.842912234853685
2021-05-06,7.642805716415426,7.364709813093018
2021-05-07,7.6625151914491525,7.420773803148387
2021-05-07,7.902993237616295,7.477213558896908
2021-05-10,7.679380084025896,7.4601750868597705
2021-05-10,7.518589993403721,7.443170860689786
2021-05-12,6.685121865194393,7.174736235300037
2021-05-12,6.870230652678982,6.914835980385202
2021-05-13,6.709970255827814,6.422992996005775
2021-05-13,6.600595759823352,5.961714071561738
2021-05-14,7.145832048818063,6.299555891499762
2021-05-14,7.809764170163364,6.653792681717485
2021-05-17,7.118609476437536,5.546278151734417
2021-05-17,7.08142023482079,4.599022526732346
2021-05-18,7.570769152518478,4.597465546368224
2021-05-18,7.719465180111625,4.595908998970364
2021-05-19,5.102766326336579,3.5581203835203814
2021-05-19,4.6401124254100115,2.7127947281642384
2021-05-21,3.5840860716537275,2.420284040472545
2021-05-21,3.358389236288871,2.1508186619558547
2021-05-26,3.5603958030874745,2.244764709182368
2021-05-26,3.603017018082122,2.3415118886657305
2021-05-27,3.3173490207294005,2.3326255122874637
2021-05-27,3.356546408478991,2.323762768231262
2021-05-28,2.8036004741559197,1.8976250137859125
2021-05-28,2.650482903463054,1.5261221410774324
2021-06-01,2.5865707833180513,1.6982579752930422
2021-06-02,2.672568819726346,1.796460459215795
2021-06-03,2.828860924214983,1.8933250655757425
2021-06-04,2.595911542793778,1.7669590388616938
2021-06-07,2.3573844615481745,1.5459268834353712
2021-06-08,2.348562010381679,1.5038557717692727
2021-06-09,2.715142830739143,1.6293422024120456
2021-06-11,2.778551322329372,1.5561746200184112
2021-06-14,2.8853286029669385,1.7708543085342283
2021-06-15,2.9034282249259684,1.751909777845798
2021-06-16,2.6992514814314883,1.6466003509125628
2021-06-17,2.670823618703258,1.5872108096573987
2021-06-18,2.4454292067965016,1.4393063275491396
2021-06-21,2.033625320530697,1.1212175498644261
2021-06-22,2.1119931078650245,1.1132851931514818
2021-06-23,2.2264107475484045,1.167293603359966
2021-06-24,2.315058640865524,1.2848234936429916
2021-06-25,2.0123783587569024,1.0984138219425765
2021-06-28,1.993601413830735,1.2686959110690355
2021-06-29,2.115695810091217,1.3844233755245723
2021-06-30,2.043021572940985,1.3462369603867317
2021-07-01,1.9127247278620363,1.2370965281987196
2021-07-02,1.9407801533558962,1.206816288011523
2021-07-06,1.9831044791205072,1.302441612158309
2021-07-07,1.9498195164627443,1.3515139381769488
2021-07-08,1.8633550600692224,1.197104420038971
2021-07-09,1.9424333774434626,1.2547239915266024
2021-07-12,1.8477431456405555,1.1624774494234416
2021-07-13,1.808495303488856,1.1156437488117286
2021-07-14,1.8188097828810665,1.1374752138140662
2021-07-15,1.727904665984083,1.0752677162314317
2021-07-16,1.696897853419165,1.0502005682033344
2021-07-19,1.6125591072378644,0.9837441694154638
2021-07-20,1.5254601598322943,0.9053782027139416
2021-07-21,1.7134406966498172,1.0631816657303728
2021-07-22,1.7304913851318484,1.0825578826598479
2021-07-23,1.8356260677989003,1.1226118965371508
2021-07-26,1.9907218511862723,1.3536266858439152
2021-07-27,2.152049921828284,1.4114592164881836
2021-07-28,2.1988109812047854,1.4930231295506018
2021-07-29,2.199811805033986,1.4892050234097987
2021-07-30,2.3731527481812575,1.5369189891565758
2021-08-02,2.3102451103655537,1.5635102222865078
2021-08-03,2.2923097791379465,1.4639975267069847
2021-08-04,2.44137294224868,1.5900175777929855
2021-08-05,2.476526111068221,1.6644206810470203
2021-08-06,2.4712088328905484,1.7571739644224036
2021-08-09,2.5941343946117144,1.9427205577316946
2021-08-10,2.6211577289764643,1.9910534877900088
2021-08-11,2.708705894053592,2.0568549920118375
2021-08-12,2.6256485330243806,1.8940465980511267
2021-08-13,2.8354617641654354,2.1122691391588715
2021-08-16,2.733286584885651,2.076351563824915
2021-08-17,2.668530129951607,1.9381222694241047
2021-08-18,2.70968892766157,1.9543940302042757
2021-08-19,2.803350312076739,2.0792391752096564
2021-08-20,3.0451048400619243,2.2255220617912035
2021-08-23,3.2628442745595043,2.298388318905306
2021-08-24,3.3715185784696393,2.1899515115265475
2021-08-25,3.616401921059034,2.211100001284544
2021-08-26,3.3230369917648295,2.1094266573886205
2021-08-27,3.4567496883628035,2.2238949230660285
2021-08-31,3.3989026054749134,2.168679563041859
2021-09-01,3.714360937799615,2.335725337450052
2021-09-02,3.6185419812407726,2.398078872861513
2021-09-03,3.7544251766901207,2.413956254113855
2021-09-07,2.768364027538099,2.079672202051251
2021-09-08,2.753467864104657,2.1317005764791457
2021-09-09,2.9687106192080304,2.112567120784243
2021-09-10,2.8085970030590905,1.9503777412877579
2021-09-13,2.6537664161333008,1.983864441672245
2021-09-14,2.8268217211497384,2.0873461653082597
2021-09-15,2.942380330895329,2.1974967368065124
2021-09-16,2.9086493657532446,2.163094076615484
2021-09-17,2.774174892084753,2.0936163888788837
2021-09-20,2.210125856224581,1.8214234111360001
2021-09-21,1.9931763160694866,1.616318885855489
2021-09-22,2.3434872226436845,1.7983279156598684
2021-09-23,2.403219679512041,1.8658853876338246
2021-09-24,2.011795591913027,1.7479305765613642
2021-09-27,1.9969151638751668,1.7556287293800175
2021-09-28,1.8943392984424006,1.6485144749182692
2021-09-29,1.991875061596748,1.6103543594027903
2021-09-30,2.0949677366161703,1.766909172304174
2021-10-01,2.3879852747454975,2.0289006749638396
2021-10-04,2.4494113651166525,2.0796354242247057
2021-10-04,2.1460607661532296,2.1312199916403363
2021-10-05,2.2961575393981986,2.2959413238597794
2021-10-05,2.461495038884228,2.469328006121886
2021-10-06,2.712186799585315,2.60109746120233
2021-10-06,2.7224378492666665,2.737871686446205
2021-10-07,2.618696571526222,2.699873606577638
2021-10-07,2.742653227252747,2.6622618037658605
2021-10-08,2.750891434117722,2.6607436685896246
2021-10-08,3.0259634071849595,2.6592261627333382
2021-10-11,3.2199909252602907,2.7527267686788752
2021-10-11,3.191588328304289,2.848616503616005
2021-10-12,3.083671153465535,2.800371348363412
2021-10-12,2.7940404835028545,2.7527309805722764
2021-10-13,2.8855620397693706,2.805482338348539
2021-10-13,2.812572816716256,2.8589752109740254
2021-10-14,2.811742990407569,2.9511579834874677
2021-10-14,3.1851362904096145,3.0455428078627875
2021-10-15,3.4811548408197774,3.2332819364359464
2021-10-15,3.1128360354425393,3.429733364463435
2021-10-18,3.1445811321219095,3.4047041128055504
2021-10-18,3.04439509289658,3.379816283528431
2021-10-19,3.188538547166468,3.5176267385600006
2021-10-19,3.1424002149435113,3.6597733849490544
2021-10-20,3.253605543281295,3.8527128967190896
2021-10-20,3.43409564201633,4.053641135005804
2021-10-21,3.172579394267098,3.87553568897874
2021-10-21,3.4211458411911178,3.7037072121817953
2021-10-22,3.310428977935131,3.556674873500371
2021-10-22,3.4227682500432355,3.41423859227808
2021-10-25,3.573616629838723,3.598834585097813
2021-10-25,3.9178575279140375,3.791150070159019
2021-10-26,3.706036348675556,3.6721385435112905
2021-10-26,3.808550084498158,3.5560832472607773
2021-10-27,3.656701104639949,3.3556654075581385
2021-10-27,3.422959280422071,3.164063761127478
2021-10-28,3.5820984103947877,3.410471503167668
2021-10-28,3.908978307455901,3.671460380084837
2021-10-29,4.035443243132319,3.765555900401753
2021-10-29,4.049963488144697,3.861546752418679
2021-11-01,4.039485147951026,3.7473818646443853
2021-11-02,4.15436490709966,3.946745546448252
2021-11-03,4.204130813644923,3.9761878188901205
2021-11-04,4.05119567336666,3.85789004122981
2021-11-05,4.03003830365677,3.8434715730977116
2021-11-08,4.323238492372205,4.274519826807697
2021-11-09,4.580030246646948,4.262584171036357
2021-11-10,4.327039308427966,4.0403743297094366
2021-11-11,4.318636041522853,4.124942400311854
2021-11-12,4.188789405407515,4.020296891084094
2021-11-15,4.022486183985695,4.013256286929827
2021-11-16,3.584398698935071,3.700124852989073
2021-11-17,3.6197995343579468,3.6494560888057466
2021-11-18,3.2826477986492124,3.4518328171723844
2021-11-19,3.479242918113167,3.5660665969335197
2021-11-22,3.2868930262498974,3.4261327351313415
2021-11-23,3.357979792166047,3.566202986529662
2021-11-24,3.25700834349127,3.498113295017898
2021-11-26,3.086269522037937,3.310644599050555
2021-11-29,3.1274173722836336,3.6011730791074292
2021-11-30,3.098698001751047,3.6054170458311603
2021-12-01,3.0990948458958885,3.5846227077953934
2021-12-02,3.056751063715968,3.5400528376536435
2021-12-03,2.8311504501679896,3.2996243782664036
2021-12-06,2.9126254819923383,3.0386231830279335
2021-12-07,2.922444610404054,3.086974056747451
2021-12-08,3.0862076361668676,3.1444645149351835
2021-12-09,2.7270078300717056,2.921272783737553
2021-12-10,2.655638023661672,2.878614592653673
2021-12-13,2.2413731588511516,2.6841120353968564
2021-12-14,2.2566585336795844,2.8020942616971602
2021-12-15,2.4733990157145946,2.9069211369330077
2021-12-16,2.395415045609437,2.8475430917651203
2021-12-17,2.331618723562572,2.7119754504154385
2021-12-20,2.3088481178619067,2.7650149246300164
2021-12-21,2.4428635336321576,2.8808561411409417
2021-12-22,2.449669210361173,2.8693325176040294
2021-12-23,2.6629117247329073,3.019396706320766
2021-12-29,2.5234751084252203,2.87414479420501
2021-12-30,2.5603038191444116,2.940578554111239
2022-01-04,2.525824920406219,2.953973908410638
2022-01-05,2.334792021054985,2.723356779843049
2022-01-06,2.3020114383787362,2.6634703412364336
2022-01-07,2.1796524738490524,2.485634641640647
2022-01-10,2.16436827556003,2.2932849953261627
2022-01-11,2.2380425858268307,2.402976427113417
2022-01-12,2.3262560451092034,2.5101742981942876
2022-01-13,2.225783080647745,2.423405773839012
2022-01-14,2.262776910060362,2.4702819201099753
2022-01-18,2.2734663857973914,2.373262675246064
2022-01-19,2.225249994204679,2.3162794318201994
