,Strategy Return,SPY Buy&Hold,DJIA Buy&Hold,Russell 2000 Buy&Hold,CMC Buy&Hold
2022-03-28,5.498468100724297,0.918243804229558,0.4610602589919044,0.44860715951350505,6.8942044485750875
2022-03-29,5.714956389333689,0.9418284990433243,0.47513231794759614,0.4864760280521374,6.817833718829549
2022-03-30,5.744432363279856,0.9298007102121288,0.4723970875294119,0.45689450533383136,6.855559305189038
2022-03-31,5.470743439043756,0.8998676543608657,0.44920895975981456,0.4422314758490753,6.618600230204969
2022-04-01,5.711824901260899,0.9052444143639298,0.45504437002072207,0.45677454318740396,6.788793918981431
2022-04-04,5.6702663721893085,0.9214964266043693,0.45936774334489683,0.45978780905070904,6.81837747935702
2022-04-05,5.451473184102491,0.8970709405980422,0.4475900665983985,0.4249612272892671,6.706670954028475
2022-04-06,4.836789834800063,0.8780059082506002,0.4415320043200721,0.4045490076180589,6.307455010657177
2022-04-07,5.019131198920017,0.8874453855382358,0.44516540520472647,0.39956813496723864,6.280840793477999
2022-04-08,4.726111048045425,0.8823917163872159,0.4509019257057312,0.3889149933317324,6.191762147080275
2022-04-11,4.193592922701818,0.8499392127430205,0.4335384911635838,0.3789633016691327,5.660165986676102
2022-04-12,4.344632689175969,0.8430719556746531,0.4298685323030491,0.3835653388711242,5.657073156079288
2022-04-13,4.508104993124406,0.8640618105899451,0.44418004753351203,0.409885362556869,5.875200895541634
2022-04-14,4.331974259868138,0.8407051905789591,0.43943587455816835,0.39580766553786506,5.689183642391162
2022-04-18,4.483360555055671,0.8414616955413867,0.4377829109686606,0.38543107751236816,5.790288885671425
2022-04-19,4.628944605011618,0.87095050528694,0.45850323061745346,0.41343767121521613,5.9111585609278885
2022-04-20,4.563879268142923,0.8695626029638721,0.4688933777182682,0.4185926045746664,5.897749711320824
2022-04-21,4.404127104511672,0.8413948619664855,0.4534374670553323,0.3856896089599995,5.769140438523076
2022-04-22,4.3995279258037225,0.7901623464761136,0.41185259933218954,0.34988355651788394,5.604038876352488
2022-04-25,4.487885953917798,0.8005110544579233,0.4217584726540933,0.3592689439264316,5.715863528619673
2022-04-26,4.087929022381958,0.7475968084595774,0.3875583210628488,0.3142018144138552,5.337651586848657
2022-04-27,4.196399699201799,0.7525036249704942,0.3901335851091936,0.3097242870098249,5.471129690109229
2022-04-28,4.205832189746031,0.7962211732292164,0.415549471011359,0.3330809076790111,5.5549300770303
2022-04-29,3.958311616666128,0.7285828788925302,0.3757985040224865,0.29512367768773906,5.332836627529459
2022-05-02,3.971236005860936,0.7389568722892363,0.37931052984549596,0.30812687588745336,5.341228438005392
2022-05-03,3.865915632924062,0.7469101295422431,0.3821149455909916,0.31916122403866454,5.163031692838566
2022-05-04,4.113145159927004,0.7993146539131875,0.4204715245832298,0.3541647321172119,5.5448310439810795
2022-05-05,3.686741467647723,0.7341976650697428,0.3754301502977,0.29832555916551873,4.985267089600908
2022-05-06,3.6219071873615007,0.7238155478852413,0.3713142242018428,0.27621925067708153,4.915819831325014
2022-05-09,3.0883010307781236,0.6677206309656336,0.34379350401785214,0.22130157101060233,4.03470125210601
2022-05-10,3.1785603456425795,0.6715695524469456,0.34024828715757316,0.22110061236041956,3.9536278430873324
2022-05-11,2.8827149901702493,0.6448016914188635,0.3265668657944629,0.19046559017649956,3.5997738415252982
2022-05-12,2.902542734892342,0.6430838136815769,0.32223396431884543,0.20509214068019688,3.378971548673225
2022-05-13,2.931781812314528,0.6819040654991879,0.3415262045754277,0.24145871526592044,3.665562579114207
2022-05-16,2.7481579340414686,0.6750656712703595,0.3426407306311392,0.23504329532818669,3.674060838894289
2022-05-17,2.821815191925247,0.7091728805670452,0.36048698775829924,0.2738114548546724,3.7034060194768434
2022-05-18,2.5950110914216653,0.6388463972937541,0.311083412863409,0.22768326484544166,3.5278130485443215
2022-05-19,2.7913674774342208,0.6287779443155634,0.3011811809804119,0.22863053999753724,3.6372457108290117
2022-05-20,2.6512558142842866,0.6294889431618564,0.3015462371557076,0.22658833058395245,3.5055582136481505
2022-05-23,2.4982346449926927,0.6596952127952425,0.32703867744910897,0.23999620007940403,3.544044503872998
2022-05-24,2.563578819868028,0.6469767583080575,0.3290509589002131,0.22052578759563857,3.5723945514609072
2022-05-25,2.551687990042013,0.6614637935184202,0.33700509647255283,0.24403990617932014,3.571708673607662
2022-05-26,2.5191141425485446,0.6943347715017865,0.3583501615462108,0.2707726797645953,3.4483691185578307
2022-05-27,2.4378417432957677,0.7354268162536752,0.3821046773980856,0.30464706517526285,3.332136888699507
2022-05-31,2.4433264667564734,0.7256619826086725,0.37280030231215355,0.2880533675247545,3.754285362021016
2022-06-01,2.152137452173049,0.711647209268139,0.36541964212863753,0.2816664662024333,3.4515308790334895
2022-06-02,2.2336109064097225,0.7439365512226397,0.3834039556670321,0.3109387204477856,3.5592759406216166
2022-06-03,2.073532303654495,0.7150782747902833,0.36882348861686354,0.30079990416120195,3.4085465536439745
2022-06-06,2.1891250328079805,0.7202924053581821,0.36949243344264127,0.30551635153715306,3.646759919513724
2022-06-07,2.186092652790565,0.7367153483464599,0.38044742382738783,0.325852888327681,3.63820250489767
2022-06-08,2.1353878099268977,0.71772991601659,0.3692000067643222,0.3059850615503854,3.5039424746861423
2022-06-09,2.1213212614559445,0.6763837741119894,0.3423918495319638,0.2779577144576635,3.468680648272345
2022-06-10,1.956237741376107,0.6270572474944041,0.3052797992849896,0.24254785329889628,3.3035575660338017
2022-06-13,1.6187617299091972,0.5640775640433651,0.2683366926858455,0.18195095704011832,2.1836172185355665
2022-06-14,1.6753301089479353,0.5593573881918252,0.26200723620072086,0.17728174017871257,2.006447431100961
2022-06-15,1.8224227695604989,0.5814311822198952,0.27456672101160584,0.19324170892764192,2.0494715002893167
2022-06-16,1.5432786818554156,0.5282061348595615,0.24337349503857486,0.1358445553113199,1.864463498609768
2022-06-17,1.6114514500657457,0.5314972860266962,0.241781607913657,0.1467045059804264,1.8704209279209763
2022-06-21,1.6750195474360758,0.5695732837290559,0.2681506662208719,0.16605045003258923,1.9387652605427705
2022-06-22,1.6067573235278623,0.5667250128754069,0.26619194239298083,0.1634663540712311,1.7731197124138025
2022-06-23,1.7855929410584244,0.5820082845824159,0.27423410841493756,0.1780973097174181,1.9397584856455024
2022-06-24,1.880669535502454,0.6315233345006488,0.30798120500135284,0.2147365279322122,2.0163795136424842
2022-06-27,1.8704211493991747,0.6252794243079698,0.3053868139262148,0.21885721621711163,1.9684165940247897
2022-06-28,1.7491943585996155,0.5917264561495961,0.2848271455845832,0.1960110730045752,1.8678168332261498
2022-06-29,1.720183640919426,0.5904294732348356,0.2882403029689433,0.1825436740551054,1.8425350724837442
2022-06-30,1.65817858047714,0.5774556793388577,0.277656603609594,0.174690748014652,1.6493642053928808
2022-07-01,1.5880196472799293,0.5940521788731936,0.290948155554422,0.18820972661049318,1.7367287498136035
2022-07-05,1.5827507546895836,0.5970594959051287,0.28556348948054566,0.19750555033853145,1.8657867339960346
2022-07-06,1.6281618387796732,0.6024445593916299,0.28846028734196505,0.1879914696185705,1.8992147139067992
2022-07-07,1.7639232006126315,0.6262666688365113,0.3027800008812098,0.21656179780439633,2.0355806963591645
2022-07-08,1.7758446169369053,0.6249281217225409,0.3008524846602212,0.21639679850818672,2.063258161761103
2022-07-11,1.6548289966273644,0.6062589328344863,0.29401397977185173,0.19044460598878876,1.759759259587888
2022-07-12,1.5674436505217835,0.5919819329367946,0.2859981984669475,0.18780928694284427,1.6813583075057155
2022-07-13,1.682816249517137,0.5835995292805625,0.27731264376778353,0.18633750487305445,1.7434605451434244
2022-07-14,1.7298987390995202,0.5797489522691393,0.2713790678565273,0.17353263421197873,1.8685712258992337
2022-07-15,1.7650276139813985,0.6096454706300101,0.2984053720682702,0.19859610099361968,1.953327505048649
2022-07-18,1.983242703574232,0.5962995131758806,0.28942529383412996,0.19450076642921443,2.1442562390886994
2022-07-19,2.1007982235932143,0.6388579142728306,0.3203584493994307,0.2356299433079827,2.357873940692204
2022-07-20,2.0798205681433846,0.6492694358723041,0.32233951161529095,0.25513597785898945,2.337539143771516
2022-07-21,2.0709118121201313,0.6659793400526379,0.32904561984887604,0.26112286732687884,2.374957056783896
2022-07-22,2.010715965330214,0.6504500579651051,0.3233245402266387,0.24048660562529967,2.267829215656171
2022-07-25,1.8398407943015989,0.6524540363442357,0.32708390932054066,0.24794054344675187,2.1403501724324987
2022-07-26,1.8235825812929667,0.6327872173774396,0.31757073393747004,0.23931552780362586,1.9997428167673421
2022-07-27,2.039856079386537,0.6746435363272396,0.33553647735421066,0.2685495362354715,2.3163607706503644
2022-07-28,2.158586264071278,0.6955168597478589,0.3492388045502586,0.2853825994305892,2.5107556414918744
2022-07-29,2.153382036180826,0.7200570829987796,0.36226173615005397,0.2937277697977785,2.5028482147108924
2022-08-01,2.1686732873729357,0.7149563161404326,0.3603221956402707,0.2924095635775028,2.357190588137997
2022-08-02,2.146619774638171,0.703604528463174,0.3435365236446344,0.29181918550020525,2.3673776684755996
2022-08-03,2.1941139034856154,0.7300752425891102,0.3606925940571031,0.3098643620237569,2.393692053456487
2022-08-04,2.2388991603468535,0.7289062561575885,0.3571349196075697,0.3081683430404152,2.2972315163173436
2022-08-05,2.3363975103442325,0.7259815202424724,0.3603097054963844,0.3186657752535602,2.3825815739964282
2022-08-08,2.3963804558954687,0.7239764800206612,0.3615146730786363,0.33190365538671274,2.5153461559166828
2022-08-09,2.297697570852707,0.7171171198478288,0.3591020207470865,0.3123296333800971,2.4129436161705495
2022-08-10,2.4775228334688766,0.7528097627988333,0.38111262451951977,0.3504364896831633,2.5805945565501096
2022-08-11,2.417484362526395,0.7528097627988333,0.38223830748393683,0.35455164860086996,2.6147784243784806
2022-08-12,2.504899629619447,0.782234764298235,0.399723270605969,0.38262175148767796,2.6351248620047425
2022-08-15,2.4735725385864424,0.7895636956716259,0.40598585075096705,0.385860892401938,2.626539566740861
2022-08-16,2.488852054126649,0.7930656565237508,0.41588334776008606,0.3852986137048482,2.5932251691878334
2022-08-17,2.413902241736789,0.7802929998239851,0.4087473666366339,0.3623333095530519,2.5868595213676904
2022-08-18,2.466177231274342,0.7854596523510926,0.40952319008299076,0.3715019615276012,2.5270482544550688
2022-08-19,2.1242324930422356,0.7613042000206411,0.3973526691748481,0.3414378168910026,2.177884196882887
2022-08-22,2.1034192320762175,0.7242421554157172,0.370433363874229,0.3126136191467046,2.1220123889175064
2022-08-23,2.103166559996733,0.720065628190677,0.36403458708965797,0.3149411597816323,2.188752058111194
2022-08-24,2.074371496674279,0.7255631616625029,0.36650433069267474,0.32596040559180683,2.1917518227379773
2022-08-25,2.1298306525409183,0.7497534905162506,0.3798083992414334,0.34591852778169674,2.2355190540890355
2022-08-26,1.87727651438881,0.6895003849264174,0.33736910952004706,0.30077016919807487,2.0453634650647006
2022-08-29,2.0089715855364974,0.6782920927456269,0.329707849398744,0.28915425080590085,1.9832722935580485
2022-08-30,1.9357145913093614,0.6597661030530735,0.31688220797837796,0.2702917742794311,1.9771442367364775
2022-08-31,1.9455374012468316,0.6470885613802799,0.3052139436862782,0.26241534273759193,1.9965012486305973
2022-09-01,1.9563855403257135,0.6522488300870268,0.311247134513555,0.24774926622652083,1.9998207106282262
2022-09-02,1.9329952628545937,0.6347341641700273,0.29717230590155275,0.23877045150008103,1.9694171613664415
2022-09-06,1.7867861060756134,0.6285544505005687,0.28998121345094585,0.22678178700806018,1.882012416112901
2022-09-07,1.852418463287508,0.657551812842339,0.307913424980953,0.25364515062788806,1.9610132353100367
2022-09-08,1.8542796861896047,0.6683507414301968,0.3158919300338452,0.2638068529873996,1.970251527549562
2022-09-09,2.142742964735147,0.6940697322399427,0.3314207320323921,0.28816367488733197,2.1933033913550783
2022-09-12,2.219805378182609,0.712179737159309,0.3408960000731571,0.30396613526950644,2.2985874138244387
2022-09-13,1.905730192939835,0.636062618393032,0.2869722830519992,0.25196329780788806,2.0199278145283768
2022-09-14,1.90930653843444,0.6422939243436259,0.2882178635305175,0.25666410723643684,2.0177967532674073
2022-09-15,1.8308011198129668,0.6235417366724574,0.28102879457068974,0.24758816788148819,1.878155302761153
2022-09-16,1.8339095553188915,0.6111085897098185,0.27524815482467835,0.22896738432739716,1.8587129570250878
2022-09-19,1.8535893008714401,0.6235542326047918,0.2833835838243095,0.2389393321808886,1.807406531658252
2022-09-20,1.7577513971723473,0.6048104174326931,0.2703492182375786,0.22149920206083928,1.7111298196568057
2022-09-21,1.7055048906540744,0.5765694008272517,0.24854886943649523,0.20405906777032756,1.5992560073427922
2022-09-22,1.8271164679046117,0.5632706376409748,0.2441108270036998,0.1765175390881819,1.7584128070819398
2022-09-23,1.8085254437240512,0.5368562864108559,0.22383209095512102,0.1469672405518545,1.6942807017171209
2022-09-26,1.8690922029360504,0.5215769441085716,0.21012366513737146,0.13066068899067118,1.7278933380453276
2022-09-27,1.8542050248815203,0.517687902326539,0.20490896232357358,0.13517872082562565,1.706098366891724
2022-09-28,1.9042931095305606,0.5472603536326286,0.2273920377723111,0.17062410014749596,1.758766047253168
2022-09-29,1.9196737296908983,0.514597290307427,0.20830109518824869,0.1427847844109651,1.7512384516774335
2022-09-30,1.9095092713536035,0.4909934004586791,0.18744607407260205,0.13579724752783462,1.748491685669328
2022-10-03,2.0258431804572568,0.5298467899796075,0.2186709818374062,0.165527202732223,1.7580683523590102
2022-10-04,2.1364955419356604,0.5765320566150183,0.25231211204389914,0.21028555945165417,1.845680577989123
2022-10-05,2.1181588817837183,0.572857085762636,0.25055730236635565,0.2013377675014012,1.825103326633013
2022-10-06,2.0601452052433777,0.5565476220034085,0.23614353393948306,0.1943796594512852,1.8082547193628407
2022-10-07,2.0870940516630663,0.5125122825497137,0.20983699268181932,0.15955527576760198,1.7589727694416775
2022-10-10,2.0295607225144363,0.500919542239723,0.20595274117066809,0.15256528233423228,1.696710451553828
2022-10-11,2.027502640338374,0.49138418182748755,0.20745119779824117,0.15324629844485416,1.6807326610292188
2022-10-12,1.9367377966924,0.4864564598055441,0.20628031813719638,0.14972582632434062,1.6977541566688257
2022-10-13,1.9355701746481997,0.5251770812746952,0.23999227920026955,0.17708897765956144,1.7160982290851963
2022-10-14,1.923051172186264,0.4900180761885471,0.2232066548190581,0.14533044537876716,1.6847459660798232
2022-10-17,2.06685630377223,0.5278234277725262,0.24574047808390587,0.18108564236062175,1.7554870723677314
2022-10-18,2.0750445947308536,0.5456699056593495,0.2596111065934248,0.1947580043375876,1.7169490066307591
2022-10-19,2.049810526799581,0.5346776866762322,0.25547808414925477,0.17403115748312348,1.6913843822359795
2022-10-20,1.974313704465454,0.5217548652837116,0.2517494783156813,0.15940243015078992,1.6642263454773016
2022-10-21,1.931012648262354,0.5582934611039283,0.28228119222951986,0.1848679531861801,1.6929044148805055
2022-10-24,1.8435616417221503,0.5772455319795275,0.2993721376246734,0.1890498995549066,1.7338096905423366
2022-10-25,1.9229336120668865,0.6022328965752799,0.31320463123217346,0.22109476323086397,1.8659623995829095
2022-10-26,1.9393771421713697,0.5901159261627749,0.3133023501149621,0.22663637893697075,2.0038848940863985
2022-10-27,1.8713577713969682,0.5816020226733709,0.32128716501095234,0.2279884871326665,1.9254437462077063
2022-10-28,1.918096280546552,0.6187886721123619,0.3550269889468023,0.2552839866636172,1.9967828296645918
2022-10-31,1.9610062504678973,0.607053316696401,0.3497034662768006,0.25524316637090605,1.9875839084877929
2022-11-01,1.8950860374457235,0.600005690200816,0.34641105932570193,0.25831829172061593,2.011024025772203
2022-11-02,1.814499373161361,0.5593391423139333,0.32540695440589285,0.2152817292019873,1.9305363626694292
2022-11-03,1.8521415111704789,0.5431995687521021,0.31935275651278316,0.20887305131411904,1.96785443535614
2022-11-04,2.027017050964121,0.5652527121177886,0.3358220492793931,0.22247623493009128,2.106817198874911
2022-11-07,2.003493207052448,0.5801542968369284,0.3531790867757052,0.2292089768396406,2.0002603463048017
2022-11-08,1.7602869119901383,0.5886569844879912,0.36687049332439003,0.22861113897929797,1.6299136825609684
2022-11-09,1.1653858654909648,0.5555853384648737,0.33994259794470705,0.19519971006941872,1.18713358894313
2022-11-10,1.4591892634602828,0.638805060881749,0.3885623417882489,0.2660628914829415,1.4668830024197854
2022-11-11,1.3255963185950437,0.6545898125024812,0.3898997223751852,0.27606132284983187,1.3604350979428608
2022-11-14,1.3883584837132852,0.6404546491574159,0.38117580674809637,0.26141232720687,1.3314339829470954
2022-11-15,1.440206243118268,0.6543868023588191,0.3834893425463015,0.2802138396289653,1.3542409345997273
2022-11-16,1.404499700400275,0.641717210784452,0.3818783697860004,0.2555623962118152,1.3016095508345167
2022-11-17,1.4154867597760399,0.6366862709476786,0.381569133994931,0.2460069182116582,1.3086130634750517
2022-11-18,1.4296657517983058,0.6441005861642808,0.3897557150841262,0.2531745458968293,1.3124265265164792
2022-11-21,1.3615893860521924,0.6381118208645318,0.3878843199148734,0.24597932780391019,1.1676207292291112
2022-11-22,1.4378315861062831,0.6600088625385219,0.40417187391420195,0.2603266656002341,1.2265132309975484
2022-11-23,1.5593972311131927,0.6704366442153651,0.4081178686740581,0.2624114922465892,1.2794799776132422
2022-11-25,1.5822550328217795,0.6700629797818078,0.41440326299228114,0.2662466576439102,1.3030159063386302
2022-11-28,1.4982679519225495,0.643198782823813,0.39376356322630546,0.2400799839016894,1.2584993294967357
2022-11-29,1.5431866141031776,0.6403742743854313,0.39388997869961484,0.24386029340395488,1.3080756526508157
2022-11-30,1.6795475117098642,0.6912496918924229,0.42392020235103955,0.27729128346888277,1.4201539207892648
2022-12-01,1.6482767424182154,0.6900048354803758,0.4158801588646117,0.2739695349352571,1.3851002786190594
2022-12-02,1.6659232307650145,0.6880539630154601,0.4173147492504963,0.2815029057452165,1.3968325754113327
2022-12-05,1.6387216625061969,0.6574106104240762,0.3973004457322271,0.24537321892324493,1.3783731263593406
2022-12-06,1.658212054883653,0.6333453997956588,0.38278759587549094,0.22652587349497932,1.392197991746019
